"","x","y","rowSums(pls.transp[3:31], na.rm = TRUE)"
"6649",749000,814000,1190501506.31753
"6650",765000,814000,517446343.470331
"6651",773000,814000,596761427.741441
"6652",781000,814000,342481652.837735
"6653",789000,814000,163261241.49521
"6654",797000,814000,147672616.910306
"6655",805000,814000,425720375.387079
"6656",813000,814000,1119869709.95058
"6657",821000,814000,1145036840.65346
"6658",829000,814000,864220286.761616
"6659",845000,814000,907346902.622348
"6660",853000,814000,1070965963.70814
"6722",309000,806000,15375126.1055811
"6723",341000,806000,24408390.0738773
"6724",349000,806000,70254810.2215175
"6725",365000,806000,95398780.4866055
"6726",373000,806000,33954417.7755325
"6727",389000,806000,128448329.291154
"6728",397000,806000,375455186.660346
"6729",405000,806000,426135228.448586
"6730",421000,806000,328488898.447311
"6731",429000,806000,305690073.656708
"6732",437000,806000,372885617.893682
"6733",453000,806000,409066423.930327
"6734",461000,806000,71876889.5039265
"6735",469000,806000,98182165.8228758
"6736",477000,806000,99032099.4779116
"6737",485000,806000,46534505.4998972
"6738",493000,806000,66290484.0728995
"6739",501000,806000,97456726.9200876
"6740",509000,806000,45826263.8652512
"6741",525000,806000,103909677.149358
"6742",541000,806000,17776529.3926766
"6743",589000,806000,194000243.904968
"6744",597000,806000,314864278.339223
"6745",613000,806000,266758979.120395
"6746",621000,806000,642651644.9105
"6747",637000,806000,688427817.251424
"6748",757000,806000,957631128.77555
"6749",765000,806000,550629641.388774
"6750",773000,806000,787179637.982068
"6751",781000,806000,507733263.108801
"6752",789000,806000,386994109.820755
"6753",797000,806000,488907554.466627
"6754",805000,806000,706471365.248695
"6755",813000,806000,848597365.09876
"6756",829000,806000,818651781.495363
"6757",837000,806000,1245007590.08309
"6758",845000,806000,1230381881.27137
"6811",365000,798000,77790068.9499657
"6812",373000,798000,45176106.3067951
"6813",389000,798000,26386727.6989999
"6814",397000,798000,343387590.128616
"6815",405000,798000,351639792.528668
"6816",421000,798000,430668369.588359
"6817",429000,798000,327862159.586156
"6818",437000,798000,341589301.827166
"6819",445000,798000,414224951.926701
"6820",453000,798000,249173963.174753
"6821",461000,798000,69525051.5641709
"6822",469000,798000,52926256.9829706
"6823",485000,798000,41392005.5636088
"6824",493000,798000,34428693.6049435
"6825",501000,798000,57496338.0668451
"6826",509000,798000,65906623.3923798
"6827",517000,798000,65011048.7836779
"6828",525000,798000,34603966.5979147
"6829",597000,798000,267797032.40916
"6830",605000,798000,202883112.244765
"6831",613000,798000,483585927.83542
"6833",741000,798000,1292442776.82864
"6834",757000,798000,825987133.930999
"6835",765000,798000,1004451470.93847
"6836",773000,798000,625562103.539322
"6837",781000,798000,909033996.300806
"6838",789000,798000,440661909.265847
"6839",797000,798000,296449398.034818
"6840",805000,798000,758091638.704897
"6841",813000,798000,1063927153.94978
"6842",821000,798000,976680876.419519
"6899",357000,790000,111250574.656192
"6900",365000,790000,65473429.7195845
"6901",373000,790000,41665873.0027742
"6902",381000,790000,54393348.1373925
"6903",389000,790000,57342767.3966541
"6904",397000,790000,255863921.125578
"6905",413000,790000,371895141.751842
"6906",429000,790000,495496996.688774
"6907",437000,790000,291093819.58497
"6908",445000,790000,282182041.858655
"6909",461000,790000,239651498.177649
"6910",469000,790000,174290559.997856
"6911",477000,790000,48635557.5296667
"6912",485000,790000,37754145.935912
"6913",501000,790000,71527770.693605
"6914",509000,790000,93390566.8904446
"6915",597000,790000,314400844.425738
"6916",605000,790000,302849764.245937
"6917",613000,790000,484203746.5786
"6918",621000,790000,1219099352.59083
"6919",741000,790000,1449265073.7617
"6920",749000,790000,1374713538.32188
"6921",757000,790000,1560604540.55419
"6922",765000,790000,1299232612.42649
"6923",773000,790000,1228350251.15885
"6924",781000,790000,1175699622.95631
"6925",789000,790000,434765029.650769
"6926",797000,790000,378503222.626258
"6927",805000,790000,1041810443.95627
"6928",813000,790000,1115999135.46482
"6929",829000,790000,1056165329.97956
"6930",845000,790000,926662199.858966
"6931",853000,790000,2595398378.48321
"6998",365000,782000,112834249.056474
"6999",373000,782000,65978810.5930446
"7000",389000,782000,405457647.283111
"7001",397000,782000,397222860.270737
"7002",405000,782000,564451995.276649
"7003",413000,782000,461924814.750461
"7004",421000,782000,486945245.585089
"7005",437000,782000,325718152.46204
"7006",453000,782000,94764625.6985781
"7007",461000,782000,464464990.877553
"7008",469000,782000,292841927.999374
"7009",477000,782000,195728818.41494
"7010",485000,782000,77316300.2243826
"7011",493000,782000,46735247.3693092
"7012",501000,782000,80117417.687843
"7013",509000,782000,58279809.0018941
"7014",517000,782000,61889795.9013711
"7015",525000,782000,52257260.7562105
"7016",557000,782000,48708989.8725788
"7017",589000,782000,431249256.229546
"7018",597000,782000,498083806.569758
"7019",605000,782000,271264296.386166
"7020",621000,782000,778906488.572466
"7021",741000,782000,1479429851.06845
"7022",749000,782000,2102012864.09752
"7023",757000,782000,1531884759.01271
"7024",765000,782000,1078564134.67002
"7025",773000,782000,1519190012.66412
"7026",781000,782000,940506308.73794
"7027",789000,782000,813278329.987584
"7028",805000,782000,786415991.810054
"7029",813000,782000,1214015244.80347
"7030",821000,782000,1448254362.49797
"7031",829000,782000,1689166935.17042
"7032",853000,782000,1723724432.06561
"7097",373000,774000,107454119.022864
"7098",381000,774000,40009625.531019
"7099",389000,774000,348022630.319491
"7100",397000,774000,373189984.497867
"7101",405000,774000,479563876.403742
"7102",413000,774000,567396347.585666
"7103",421000,774000,297377786.080461
"7104",429000,774000,154905202.398957
"7105",437000,774000,103017791.254684
"7106",445000,774000,158057976.886493
"7107",453000,774000,119335427.87985
"7108",461000,774000,139574875.212545
"7109",469000,774000,60433051.8508938
"7110",477000,774000,20997419.5525494
"7111",493000,774000,47054208.0592902
"7112",501000,774000,33371720.6657476
"7113",509000,774000,73210891.5965554
"7114",573000,774000,395146075.485334
"7115",581000,774000,435658157.848628
"7116",589000,774000,330873598.419574
"7117",597000,774000,472066860.163512
"7118",613000,774000,718170511.641765
"7119",621000,774000,964107199.568699
"7120",749000,774000,933625895.363861
"7121",757000,774000,861996929.969956
"7122",765000,774000,412188723.362829
"7123",773000,774000,1099812713.86116
"7124",797000,774000,657368335.680095
"7125",805000,774000,332010725.273206
"7126",813000,774000,873916336.985453
"7127",837000,774000,1419713091.29207
"7128",845000,774000,2473125128.45527
"7129",853000,774000,1588568798.39858
"7187",357000,766000,13032004.4920588
"7188",365000,766000,78896144.7288252
"7189",373000,766000,82345182.9999395
"7190",381000,766000,152691833.293853
"7191",389000,766000,257345453.131886
"7192",397000,766000,440491480.999278
"7193",405000,766000,268580682.938633
"7194",421000,766000,204322923.62462
"7195",429000,766000,166534482.964279
"7196",445000,766000,80235787.3970326
"7197",461000,766000,111599587.027518
"7198",485000,766000,43509149.422154
"7199",525000,766000,37009093.4460914
"7200",541000,766000,55473103.4411749
"7201",549000,766000,173299570.10455
"7202",573000,766000,330424618.732443
"7203",613000,766000,488158950.399065
"7204",621000,766000,832514367.413763
"7205",749000,766000,775479470.829832
"7206",757000,766000,335765596.76155
"7207",765000,766000,211773369.919939
"7208",781000,766000,1109040595.74931
"7209",789000,766000,902516208.868846
"7210",797000,766000,565430956.821501
"7211",805000,766000,504577768.359288
"7212",813000,766000,424461180.887679
"7213",821000,766000,763217438.911138
"7214",837000,766000,1485324436.83391
"7215",853000,766000,814000975.535647
"7275",357000,758000,158174857.02813
"7276",365000,758000,82413675.0984304
"7277",373000,758000,145637121.393871
"7278",381000,758000,243369268.58092
"7279",389000,758000,203610858.542593
"7280",397000,758000,147509149.467155
"7281",405000,758000,65035947.6490188
"7282",413000,758000,22147175.2519883
"7283",421000,758000,51814803.9787086
"7284",429000,758000,83354118.4057194
"7285",437000,758000,56169574.4366534
"7286",445000,758000,57317825.3139244
"7287",461000,758000,38503607.2394085
"7288",477000,758000,44886108.0062513
"7289",485000,758000,88863740.2039709
"7290",509000,758000,24068151.3528539
"7291",525000,758000,33299611.7670235
"7292",533000,758000,58020101.516174
"7293",549000,758000,221541138.200239
"7294",565000,758000,164370013.968703
"7295",573000,758000,243435562.578847
"7296",581000,758000,279334600.095422
"7297",597000,758000,445409332.125508
"7298",605000,758000,917999865.029355
"7299",741000,758000,634279554.21059
"7300",757000,758000,822852159.115709
"7301",765000,758000,586733903.114529
"7302",773000,758000,628821902.818332
"7303",781000,758000,1089914449.65943
"7304",789000,758000,925686306.639787
"7305",797000,758000,636698222.078131
"7306",805000,758000,618239639.006831
"7307",813000,758000,433008083.390901
"7386",357000,750000,17313490.9932442
"7387",373000,750000,172729700.055249
"7388",381000,750000,74925006.212897
"7389",389000,750000,31984622.4769935
"7390",397000,750000,27863266.5624243
"7391",405000,750000,20335413.7343846
"7392",413000,750000,68274340.6318221
"7393",429000,750000,66568302.701652
"7394",437000,750000,77398671.9218434
"7395",445000,750000,76377724.3594424
"7396",461000,750000,79675247.195191
"7397",469000,750000,30470732.7396504
"7398",477000,750000,58442735.9537146
"7399",485000,750000,57762864.7071592
"7400",509000,750000,33270132.7218748
"7401",581000,750000,266439461.930891
"7402",589000,750000,152488371.568575
"7403",597000,750000,433141366.808316
"7404",749000,750000,265139243.749661
"7405",757000,750000,311518197.680324
"7406",765000,750000,257379671.076489
"7407",773000,750000,696174189.703028
"7408",797000,750000,567074601.752658
"7409",813000,750000,266081506.791385
"7476",357000,742000,87982086.5723466
"7477",365000,742000,113202151.54531
"7478",373000,742000,33603591.5187678
"7479",381000,742000,25062898.7251015
"7480",389000,742000,20237855.139668
"7481",397000,742000,44213454.5329811
"7482",405000,742000,24453120.5042171
"7483",413000,742000,17433880.189897
"7484",429000,742000,73871560.4869691
"7485",437000,742000,46152561.3141099
"7486",445000,742000,79174898.1945722
"7487",453000,742000,55973699.8293355
"7488",461000,742000,88384924.0341536
"7489",469000,742000,50500136.2810773
"7490",477000,742000,33916048.6145462
"7491",509000,742000,58870685.3884832
"7492",525000,742000,132187218.090578
"7493",549000,742000,362155873.407417
"7494",573000,742000,270280711.941087
"7495",589000,742000,136864920.127123
"7496",597000,742000,194058048.871922
"7497",605000,742000,525692898.601664
"7498",621000,742000,413322023.013827
"7572",357000,734000,172403558.110203
"7573",365000,734000,50700804.4013681
"7574",381000,734000,10389231.3705281
"7575",389000,734000,13741250.5307589
"7576",453000,734000,16307460.4811202
"7577",469000,734000,20893437.8672814
"7578",477000,734000,32358206.1601713
"7579",501000,734000,54086270.9666533
"7580",525000,734000,21355221.3816098
"7581",541000,734000,68606758.1309436
"7582",549000,734000,438488636.453999
"7583",557000,734000,399320507.042434
"7584",565000,734000,309391893.923246
"7585",573000,734000,104693514.575755
"7586",581000,734000,76398351.3763825
"7587",605000,734000,323585057.938993
"7663",365000,726000,26501296.8227737
"7664",405000,726000,29422467.013685
"7665",413000,726000,10335590.4143673
"7666",429000,726000,37515955.6870381
"7667",437000,726000,47326287.1309303
"7668",461000,726000,55867251.4716043
"7669",477000,726000,53853441.6227951
"7670",485000,726000,57825050.4042543
"7671",501000,726000,72627378.0804439
"7672",517000,726000,39002911.6767344
"7673",525000,726000,22668040.4605685
"7674",533000,726000,85865817.528126
"7675",549000,726000,201952538.641459
"7676",557000,726000,295143616.223153
"7677",573000,726000,78957280.825925
"7678",581000,726000,159590345.38901
"7679",597000,726000,200603624.484523
"7680",605000,726000,249836631.754462
"7744",365000,718000,30785110.5039673
"7745",373000,718000,33950910.6848192
"7746",405000,718000,116503434.999225
"7747",413000,718000,123381070.210645
"7748",461000,718000,52143806.6497264
"7749",469000,718000,22784755.3425086
"7750",477000,718000,55156855.4821548
"7751",485000,718000,39996445.1917023
"7752",493000,718000,63275168.7570417
"7753",509000,718000,53484651.6897514
"7754",533000,718000,43247688.7791602
"7755",557000,718000,150896589.927631
"7756",573000,718000,126261522.941087
"7757",581000,718000,109344815.301541
"7758",589000,718000,109976967.191746
"7759",613000,718000,273615269.535022
"7833",373000,710000,27803185.2403826
"7834",381000,710000,138224229.935804
"7835",389000,710000,177029955.273372
"7836",397000,710000,156484145.18405
"7837",405000,710000,114958384.023066
"7838",437000,710000,93604151.2319577
"7839",445000,710000,37227417.1469486
"7840",453000,710000,16871268.899749
"7841",469000,710000,50692731.5976122
"7842",477000,710000,41394584.0989652
"7843",493000,710000,65953374.8381089
"7844",517000,710000,31593712.3927134
"7845",525000,710000,161666697.21232
"7846",541000,710000,95331401.484479
"7847",557000,710000,33652550.3338991
"7848",565000,710000,160515486.7306
"7849",581000,710000,99750259.8430826
"7850",589000,710000,88318287.8028864
"7851",597000,710000,94909043.7982452
"7852",621000,710000,279124035.692977
"7932",397000,702000,79213348.3689057
"7933",405000,702000,68203951.8698252
"7934",413000,702000,18116519.6591
"7935",453000,702000,185699578.077054
"7936",469000,702000,47262127.7875303
"7937",493000,702000,51536320.753881
"7938",501000,702000,51468351.8944175
"7939",517000,702000,41116920.0948094
"7940",525000,702000,88760121.0695273
"7941",533000,702000,112702335.905909
"7942",541000,702000,159477214.618804
"7943",549000,702000,77664612.7279135
"7944",565000,702000,95135091.5412831
"7945",573000,702000,110871587.212584
"7946",589000,702000,34680276.1133925
"7947",629000,702000,683187814.074404
"8021",445000,694000,26494469.3440633
"8022",453000,694000,96030105.7075608
"8023",469000,694000,123708284.585909
"8024",517000,694000,31960035.813003
"8025",525000,694000,16910822.2438094
"8026",565000,694000,35573841.4329489
"8027",573000,694000,72871172.4230972
"8028",605000,694000,21977208.1152629
"8112",397000,686000,98170597.1772291
