Site,DOY,HHMM,VPD,PAR,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20
SYV,225,2330,0.27,0,0.078459,0.063213,0.015871,0.0011651,0.011554,0.0035106,0.0031959,0.0061236,0,0.025302,0.00060481,0.015997,0.014364,0.022434,0,0.007717,0.012034,0.028842,0,0.016245
SYV,226,0,0.27,0,0.081783,0.06231,0.018905,0.0048992,0.013977,0.0054362,0.0043649,0.0051998,0,0.022304,0,0.019347,0.013915,0.022795,0,0.0091928,0.012267,0.02454,0,0.013705
SYV,226,30,0.25,0,0.080076,0.062089,0.020862,0.0078859,0.015496,0.007614,0.0061405,0.0050773,0,0.022305,0,0.022478,0.013931,0.023501,0,0.010385,0.011696,0.020273,0.026158,0.011938
SYV,226,100,0.22,0,0.078626,0.063062,0.023046,0.011667,0.015919,0.0086964,0.0085289,0.0037562,0,0.021076,0,0.025871,0.014647,0.023862,0,0.012735,0.012131,0.018989,0.03315,0.011316
SYV,226,130,0.22,0,0.077679,0.063353,0.025018,0.013127,0.019284,0.011258,0.010318,0.0042994,0,0.022307,0,0.028556,0.014897,0.025608,0,0.013067,0.011761,0.017848,0.033698,0.010315
SYV,226,200,0.24,0,0.074989,0.064842,0.026999,0.013028,0.019341,0.012719,0.011961,0.0047099,0,0.022485,0,0.029545,0.01538,0.025798,1.31E-05,0.014268,0.011793,0.01559,0.040324,0.0096949
SYV,226,230,0.22,0,0.072065,0.06582,0.027209,0.011681,0.017191,0.013565,0.01269,0.0053876,0,0.021958,0,0.028344,0.015396,0.024949,0.00033881,0.014891,0.012026,0.012507,0.049785,0.01021
SYV,226,300,0.18,0,0.069897,0.066457,0.02742,0.010339,0.016514,0.013916,0.012348,0.0059326,1.09E-05,0.022487,0.0022865,0.027631,0.015646,0.023412,0.00066471,0.015225,0.011857,0.011519,0.057856,0.010726
SYV,226,330,0.17,0,0.063579,0.066922,0.027409,0.0062221,0.014741,0.01167,0.012312,0.006077,0.00022152,0.022312,0.0060652,0.024499,0.01613,0.021022,0.0004599,0.014978,0.011889,0.011087,0.06778,0.0085939
SYV,226,400,0.17,0,0.060718,0.068939,0.026955,0.006587,0.013339,0.011157,0.011665,0.0054202,0,0.020382,0.0087997,0.025481,0.016147,0.019326,0.00043201,0.015602,0.011721,0.010794,0.081001,0.0083533
SYV,226,430,0.17,0,0.059562,0.070445,0.027831,0.0083407,0.013943,0.010767,0.013004,0.0051643,0,0.019857,0.01176,0.026223,0.015929,0.019342,0,0.016809,0.011351,0.0091188,0.087154,0.0081129
SYV,226,500,0.17,47.88,0.066186,0.072302,0.032056,0.0101,0.016743,0.01124,0.014808,0.0055755,0,0.022668,0.01495,0.03086,0.015479,0.021415,0,0.017727,0.010781,0.0075866,0.10076,0.0097594
SYV,226,530,0.18,169.52,0.066241,0.073818,0.034514,0.0082998,0.016617,0.010973,0.017697,0.0067892,0.0011939,0.024786,0.018591,0.029656,0.015262,0.022119,0,0.01777,0.010613,0.0071579,0.1137,0.0116
SYV,226,600,0.21,315.91,0.063122,0.074115,0.036983,0.0054311,0.016307,0.01046,0.018278,0.0070678,0.0023895,0.026203,0.021598,0.028211,0.015045,0.020248,0.00032046,0.017522,0.011247,0.0053574,0.1194,0.0106
SYV,226,630,0.28,397.05,0.059055,0.077037,0.038103,0.0036494,0.014171,0.0098249,0.01886,0.0076145,0.0042728,0.028692,0.023304,0.025802,0.014828,0.017873,0.00029257,0.016983,0.010477,0.0031539,0.12513,0.010548
SYV,226,700,0.36,619.51,0.05911,0.079622,0.036961,0.0023321,0.014593,0.0085769,0.019132,0.0073574,0.0051291,0.026915,0.028317,0.022442,0.015311,0.017719,0.00079551,0.017317,0.011111,0.0051885,0.13261,0.010685
SYV,226,730,0.48,823.06,0.067441,0.083284,0.038081,0.011934,0.022561,0.011879,0.020334,0.0062978,0.0082276,0.029051,0.029597,0.025591,0.013929,0.021156,0.00059061,0.018236,0.010942,0.014854,0.14512,0.011769
SYV,226,800,0.63,1022,0.073665,0.087865,0.040795,0.016988,0.028212,0.013342,0.024503,0.006175,0.013607,0.031375,0.030878,0.027303,0.013248,0.023753,0.0016256,0.019449,0.011978,0.051738,0.15355,0.013997
SYV,226,830,0.83,1192.8,0.085514,0.094111,0.041468,0.022566,0.048533,0.015058,0.060064,0.0056516,0.022045,0.034789,0.03216,0.026107,0.011871,0.026364,0.0091016,0.019785,0.018891,0.15048,0.15672,0.023748
SYV,226,900,1.01,1346.9,0.12229,0.10817,0.044199,0.041359,0.13443,0.021413,0.16165,0.0048621,0.044874,0.044065,0.034559,0.029766,0.01073,0.032835,0.048733,0.027201,0.051731,0.23981,0.14308,0.062779
SYV,226,930,1.24,1500.6,0.17575,0.13611,0.045795,0.12128,0.22172,0.044942,0.23556,0.0076799,0.10313,0.075247,0.045321,0.058345,0.019377,0.073349,0.10699,0.10146,0.1249,0.28965,0.091183,0.12938
SYV,226,1000,1.35,1544.6,0.23983,0.17752,0.048319,0.23583,0.27423,0.070134,0.27151,0.01894,0.15832,0.1245,0.063548,0.10207,0.047932,0.14065,0.15747,0.4041,0.19287,0.31633,0.052048,0.19607
SYV,226,1030,1.58,1709.2,0.28091,0.21623,0.049696,0.28596,0.29865,0.080429,0.28578,0.038791,0.17859,0.16645,0.080937,0.15567,0.078131,0.16227,0.20349,0.54524,0.22385,0.32529,0.043469,0.23394
SYV,226,1100,2.02,1754.1,0.29346,0.2469,0.052471,0.30764,0.31783,0.086779,0.29212,0.057065,0.19084,0.20625,0.099134,0.24144,0.10706,0.16854,0.25918,0.59456,0.25896,0.32384,0.045008,0.25795
SYV,226,1130,2.13,1796.8,0.30442,0.26039,0.058078,0.31679,0.32783,0.096818,0.29301,0.063755,0.18833,0.22692,0.11122,0.28853,0.13234,0.16565,0.27533,0.60254,0.26181,0.31932,0.045521,0.2646
SYV,226,1200,2.14,1779.3,0.31706,0.2705,0.063983,0.32579,0.34404,0.11001,0.30853,0.069473,0.2042,0.24571,0.12042,0.32303,0.14795,0.16411,0.28456,0.63656,0.26341,0.32356,0.046441,0.27431
SYV,226,1230,2.12,1754.6,0.3175,0.27069,0.063021,0.34525,0.34476,0.11566,0.30259,0.070089,0.20702,0.25784,0.12161,0.35436,0.16431,0.15946,0.26982,0.63212,0.26502,0.32236,0.044096,0.27358
SYV,226,1300,2.15,1616.2,0.31906,0.26965,0.067542,0.34307,0.34998,0.11971,0.29371,0.069647,0.19761,0.27567,0.12753,0.32954,0.18335,0.16125,0.26694,0.63144,0.26789,0.3221,0.038952,0.27346
SYV,226,1330,2.16,1650,0.3362,0.26789,0.07989,0.35409,0.3572,0.12821,0.28348,0.071171,0.18955,0.2743,0.12767,0.34769,0.22302,0.16752,0.27346,0.63151,0.27015,0.31948,0.033878,0.27875
SYV,226,1400,2.18,1545.7,0.33896,0.26831,0.088278,0.35299,0.35695,0.1353,0.28069,0.071637,0.18491,0.2898,0.11918,0.37845,0.24826,0.16664,0.27285,0.59496,0.27114,0.31851,0.026916,0.2732
SYV,226,1430,2.17,1419,0.3464,0.26123,0.089263,0.35716,0.35539,0.12971,0.27573,0.07408,0.1867,0.28256,0.11313,0.3536,0.23779,0.16443,0.27225,0.60584,0.27149,0.32275,0.023163,0.27277
SYV,226,1500,2.2,1283.2,0.33987,0.25091,0.087757,0.35884,0.3571,0.12585,0.27153,0.076686,0.18256,0.26481,0.11379,0.35362,0.22783,0.16177,0.26935,0.53449,0.27122,0.32296,0.021953,0.26461
SYV,226,1530,2.28,1124.1,0.33532,0.23404,0.085264,0.36586,0.35685,0.1205,0.2645,0.072886,0.17705,0.24363,0.10781,0.34777,0.21536,0.15649,0.26083,0.52665,0.26999,0.32318,0.013888,0.25773
SYV,226,1600,2.13,944.94,0.32248,0.22347,0.08451,0.36164,0.34785,0.12826,0.25732,0.069264,0.17253,0.22542,0.10543,0.3428,0.20444,0.15871,0.25575,0.50985,0.26845,0.3149,0.0041228,0.25034
SYV,226,1630,2.14,756.97,0.30987,0.20842,0.076887,0.35857,0.33644,0.12563,0.24882,0.066716,0.16255,0.22013,0.096563,0.36258,0.18954,0.15149,0.2422,0.47913,0.26597,0.31254,0,0.23934
SYV,226,1700,2.16,560.83,0.29318,0.19331,0.066493,0.3486,0.31872,0.13656,0.23588,0.063882,0.15432,0.20431,0.089806,0.30615,0.16571,0.15042,0.22441,0.415,0.2582,0.30833,0,0.22353
SYV,226,1730,2.02,371.63,0.27937,0.17752,0.058413,0.33527,0.28605,0.12223,0.21833,0.0627,0.12837,0.18984,0.083138,0.25205,0.1343,0.14244,0.18985,0.33583,0.2429,0.29772,0,0.20329
SYV,226,1800,1.88,196.39,0.25593,0.15746,0.046986,0.30965,0.23763,0.12986,0.2084,0.053257,0.11538,0.16396,0.07656,0.19106,0.10317,0.14267,0.1629,0.28844,0.22063,0.29043,0,0.18268
SYV,226,1830,1.66,60.68,0.22683,0.13905,0.039425,0.25313,0.19147,0.076158,0.17745,0.050494,0.085798,0.15289,0.065369,0.13544,0.075,0.12743,0.13259,0.2187,0.18685,0.26603,0,0.15287
SYV,226,1900,1.47,0,0.20621,0.12216,0.032195,0.17279,0.1564,0.049039,0.14045,0.040837,0.068019,0.1241,0.05488,0.097645,0.058281,0.11381,0.1051,0.15201,0.15778,0.2438,0,0.13229
SYV,226,1930,1.34,0,0.17875,0.10633,0.024845,0.12329,0.12963,0.027819,0.095278,0.028976,0.050459,0.093681,0.042589,0.049477,0.045279,0.094186,0.076867,0.094933,0.12661,0.21329,0,0.10517
SYV,226,2000,1.25,0,0.14825,0.088771,0.016511,0.08063,0.096146,0.0048753,0.059696,0.024396,0.028133,0.073331,0.030377,0.013085,0.034527,0.07619,0.050427,0.056897,0.093076,0.1668,0,0.076536
SYV,226,2030,1.11,0,0.11553,0.078412,0.012389,0.052854,0.068015,0.0041249,0.036477,0.020682,0.015159,0.059927,0.025765,0.0046794,0.025897,0.058593,0.029734,0.03209,0.061704,0.13273,0,0.054054
SYV,226,2100,1,0,0.10211,0.071191,0.0091561,0.032399,0.04942,0.0013153,0.026635,0.020418,0.0094803,0.052418,0.026153,0,0.019993,0.046043,0.018573,0.017369,0.043488,0.11828,0,0.043837
SYV,226,2130,0.88,0,0.076401,0.063552,0.0040324,0.022892,0.035245,0,0.018827,0.016596,0.0060708,0.041716,0.019875,0,0.016256,0.031857,0.012162,0.0093259,0.032534,0.10568,0,0.027935
SYV,226,2200,0.75,0,0.073476,0.058559,0.00064188,0.013872,0.028704,0.0012752,0.01266,0.014837,0.0025193,0.03717,0.014948,0.00033716,0.013011,0.025261,0.0061881,0.0039545,0.024683,0.094664,0,0.024574
SYV,226,2230,0.62,0,0.055026,0.051264,0,0.011453,0.023172,0,0.0067193,0.011731,0.0020134,0.029979,0.0098644,0,0.012563,0.01875,0.0033027,0.000889,0.019798,0.08658,0,0.013597
SYV,226,2300,0.62,0,0.046064,0.045721,0,0.0072073,0.016966,0,0.0035339,0.0097203,0,0.024121,0.0052516,0,0.012115,0.014856,0.00043352,0,0.015971,0.080195,0,0.0073286
SYV,226,2330,0.65,0,0.054656,0.042206,0.0012913,0.0029989,0.015013,0,0.00096408,0.012294,0,0.028199,0.0050136,0.0077968,0.0093575,0.01572,0,0,0.012574,0.065503,0,0.0087767
SYV,227,0,0.58,0,0.055188,0.040023,0.0035243,0.0029041,0.010531,0,0,0.011629,0,0.025892,0.0035371,0.0087467,0.0077626,0.014212,0,0,0.0099993,0.048812,0,0.0092882
SYV,227,30,0.44,0,0.043644,0.038665,0.0017414,0.0022035,0.0084236,0.0006915,0,0.0093496,0,0.02201,0.0030952,0.0094642,0.008699,0.013552,0,0,0.0088328,0.036992,0.0083603,0.0045622
SYV,227,100,0.42,0,0.040663,0.0339,0.0033412,0.00074916,0.0045359,0.00018845,0,0.009764,0.00050134,0.021309,0.00060219,0.013004,0.0077952,0.011209,0,0.0011025,0.0078681,0.028441,0.016115,0.0043255
SYV,227,130,0.42,0,0.034469,0.032073,0.004734,0,0,0,0,0.0084312,0,0.018683,0,0.012784,0.0080415,0.0063721,0,0.0017091,0.0077011,0.023143,0.023236,0.0037173
SYV,227,200,0.43,0,0.027442,0.03154,0.0059181,0,0,0,0,0.0080397,0,0.016071,0,0.012564,0.0085179,0.0072221,0,0.0028815,0.0067387,0.019025,0.032716,0.0019983
SYV,227,230,0.37,0,0.031137,0.029079,0.0081733,0,0,0,0,0.0068453,0,0.017813,0,0.014468,0.0078442,0.0022581,0,0.0037733,0.0061749,0.013545,0.040628,0.0049174
SYV,227,300,0.36,0,0.029593,0.02695,0.0091516,0,0,0,0,0.0051202,0,0.017117,0,0.016379,0.006942,0.0026051,0,0.0055184,0.0054137,0.012415,0.049237,0.0037513
SYV,227,330,0.31,0,0.036526,0.026901,0.011422,0.00073251,0.0017899,0,0,0.0064659,0,0.019737,0,0.020924,0.0051263,0.007105,0,0.0061301,0.0054456,0.010733,0.060166,0.0038865
SYV,227,400,0.31,0,0.028334,0.026852,0.012623,0,0,0,0,0.005809,0,0.01625,0,0.019983,0.0067453,0.004294,0,0.0075977,0.0060724,0.0098864,0.081784,0.0040216
SYV,227,430,0.37,0,0.028841,0.027122,0.015127,0,0,0.00065202,0,0.0052862,0,0.016947,0,0.020956,0.0058451,0.0046423,0,0.0087835,0.0055095,0.0084887,0.10319,0.0041568
SYV,227,500,0.36,41.13,0.027305,0.029476,0.015034,0,0.0033811,0.0024476,0,0.006766,0,0.017645,0.0056957,0.019059,0.0056326,0.0084909,0,0.0082548,0.0055414,0.0068196,0.12769,0.0041062
SYV,227,530,0.37,129.42,0.028038,0.029427,0.017333,0.00040079,0.00077293,0.0026701,0.00071196,0.0063758,0,0.017123,0.0089423,0.018121,0.0049629,0.0085075,0,0.0091556,0.0055734,0.004745,0.13679,0.0053569
SYV,227,600,0.39,251.24,0.021997,0.029378,0.0155,0,0.00029779,0.002165,0.0021688,0.0063867,0,0.016428,0.014263,0.016709,0.006123,0.0078555,0,0.009485,0.0062002,0.0095456,0.13455,0.0036339
SYV,227,630,0.44,409.25,0.024073,0.029489,0.018237,0,0,0.0016604,0.0043767,0.0057299,0,0.016603,0.017311,0.0172,0.0054527,0.006038,0,0.010388,0.0060338,0.014113,0.13459,0.0058137
SYV,227,700,0.52,583.6,0.02345,0.030726,0.017054,0,0.0054307,0.002246,0.0064436,0.0061413,0,0.016083,0.021823,0.016741,0.0043267,0.0078886,0,0.011292,0.0068598,0.037508,0.13258,0.0040895
SYV,227,730,0.7,766.92,0.032811,0.033259,0.0198,0.0054941,0.01674,0.0044126,0.014127,0.0050848,0.00079393,0.017825,0.024665,0.019375,0.0038868,0.010417,0,0.012486,0.010681,0.099067,0.12878,0.0073901
SYV,227,800,0.91,948.97,0.044214,0.038086,0.024327,0.016827,0.043687,0.006711,0.045358,0.0053623,0.0044255,0.018699,0.026665,0.022504,0.0036751,0.015495,0.0090391,0.018615,0.02802,0.17136,0.12124,0.012595
SYV,227,830,1.13,1107.2,0.072407,0.048593,0.030906,0.056541,0.11416,0.014331,0.10996,0.0036425,0.027163,0.025558,0.028871,0.028803,0.0057467,0.037513,0.057554,0.037968,0.072112,0.22979,0.10685,0.029227
SYV,227,900,1.48,1251.4,0.12425,0.071356,0.037798,0.16238,0.22463,0.035479,0.19016,0.0036534,0.079563,0.04541,0.037863,0.04789,0.020861,0.092313,0.13554,0.10504,0.14247,0.28397,0.08761,0.069891
SYV,227,930,1.64,1335,0.17925,0.10263,0.040661,0.25448,0.27654,0.066513,0.24176,0.0080692,0.12314,0.087511,0.052625,0.094819,0.046744,0.14111,0.19281,0.28039,0.19242,0.30556,0.07573,0.12426
SYV,227,1000,1.73,1462.1,0.22106,0.13658,0.042394,0.28922,0.29013,0.08195,0.26541,0.022633,0.14568,0.13444,0.067049,0.14434,0.078427,0.15785,0.21536,0.4869,0.22216,0.30925,0.072147,0.17343
SYV,227,1030,1.81,1576.7,0.26284,0.16936,0.046667,0.33393,0.32543,0.090185,0.28288,0.04348,0.1628,0.17855,0.075383,0.21494,0.11153,0.16497,0.24974,0.57863,0.24516,0.31954,0.071005,0.21557
SYV,227,1100,1.93,1640.3,0.28485,0.19256,0.055417,0.34303,0.32906,0.089877,0.27817,0.055993,0.16765,0.20901,0.081272,0.28907,0.128,0.17014,0.26794,0.59854,0.25499,0.31693,0.071075,0.22781
SYV,227,1130,2.1,1679.4,0.30728,0.21692,0.064554,0.35501,0.35023,0.10203,0.2866,0.062815,0.17435,0.22623,0.089506,0.34485,0.14853,0.16769,0.2855,0.62859,0.2628,0.31997,0.070742,0.24143
SYV,227,1200,2.14,1672.5,0.31435,0.22956,0.073125,0.35329,0.35271,0.11207,0.28357,0.070633,0.17652,0.23721,0.098287,0.34903,0.14855,0.17198,0.28401,0.62495,0.25879,0.32042,0.068003,0.25073
SYV,227,1230,2.18,1655.6,0.31963,0.23226,0.077658,0.35764,0.35617,0.11775,0.28446,0.074591,0.17687,0.24945,0.095145,0.34281,0.16093,0.17043,0.27903,0.62058,0.26101,0.3242,0.064487,0.25147
SYV,227,1300,2.32,1511.3,0.34757,0.22876,0.085947,0.37216,0.36821,0.11893,0.28437,0.069901,0.17355,0.25711,0.090885,0.32405,0.18905,0.16977,0.27524,0.62955,0.26354,0.32323,0.054919,0.25859
SYV,227,1330,2.4,1477.9,0.35627,0.23699,0.092098,0.37322,0.36348,0.12836,0.28087,0.072486,0.17321,0.25658,0.094957,0.35077,0.22634,0.17863,0.28448,0.62293,0.26703,0.32297,0.048797,0.26491
SYV,227,1400,2.37,1415.6,0.34188,0.2367,0.098067,0.36778,0.36205,0.13235,0.27763,0.075999,0.17218,0.26893,0.095787,0.36906,0.24187,0.17591,0.28386,0.60327,0.2677,0.32342,0.042564,0.26861
SYV,227,1430,2.49,1269.6,0.34002,0.22584,0.094166,0.37821,0.36556,0.12924,0.27802,0.07479,0.17025,0.26327,0.085866,0.32855,0.23564,0.1687,0.28063,0.5598,0.26995,0.32578,0.035848,0.26026
SYV,227,1500,2.54,1118.6,0.34318,0.22192,0.093814,0.3836,0.36512,0.12645,0.27383,0.074344,0.16923,0.24893,0.086252,0.3355,0.23153,0.16403,0.27711,0.55306,0.26999,0.32529,0.032569,0.25898
SYV,227,1530,2.62,857.21,0.35104,0.20644,0.091196,0.39194,0.37097,0.12673,0.26944,0.071925,0.16484,0.23107,0.082816,0.3294,0.22202,0.16338,0.27133,0.54705,0.26877,0.32265,0.030056,0.24932
SYV,227,1600,2.39,680.72,0.34216,0.19653,0.089091,0.38317,0.35735,0.12732,0.26531,0.073151,0.16383,0.22221,0.078092,0.34628,0.21632,0.16674,0.26673,0.52853,0.26723,0.32049,0.024802,0.24151
SYV,227,1630,2.26,636.7,0.32732,0.18572,0.082279,0.37936,0.34912,0.1273,0.26027,0.06968,0.1586,0.21695,0.07147,0.33026,0.20836,0.16164,0.25879,0.51044,0.2657,0.31811,0.02106,0.23074
SYV,227,1700,2.14,363.15,0.29313,0.17279,0.068277,0.3493,0.31999,0.11875,0.23374,0.068786,0.14621,0.2056,0.063249,0.26313,0.17592,0.15856,0.23751,0.4467,0.25609,0.30617,0.016628,0.20851
SYV,227,1730,1.94,267.73,0.27341,0.15426,0.056747,0.34106,0.29892,0.10885,0.22473,0.059981,0.12964,0.18138,0.051429,0.20812,0.14845,0.15091,0.21042,0.37208,0.24359,0.30154,0.011884,0.18785
SYV,227,1800,1.71,144.34,0.2669,0.13984,0.046847,0.31836,0.26419,0.10586,0.21738,0.051465,0.11684,0.15994,0.040339,0.15925,0.12452,0.1481,0.18648,0.32321,0.22837,0.29261,0.008427,0.17166
SYV,227,1830,1.54,51.19,0.23836,0.12175,0.038266,0.24792,0.21248,0.080171,0.17054,0.045676,0.094362,0.13903,0.034541,0.10935,0.092855,0.13867,0.15632,0.24336,0.19786,0.2655,0.0055254,0.14666
SYV,227,1900,1.45,0,0.19615,0.10219,0.029374,0.19399,0.17282,0.047236,0.13474,0.036537,0.071833,0.11196,0.023123,0.067484,0.069608,0.12375,0.12945,0.17222,0.16884,0.24118,0,0.11377
SYV,227,1930,1.35,0,0.17127,0.085797,0.023499,0.14059,0.13818,0.023532,0.095199,0.028114,0.052413,0.085946,0.014124,0.033057,0.051315,0.10781,0.094607,0.11086,0.13586,0.20385,0,0.088989
SYV,227,2000,1.25,0,0.1443,0.075646,0.016597,0.087823,0.10683,0.014609,0.065324,0.026177,0.035814,0.064925,0.014446,0.014539,0.034606,0.092905,0.061844,0.063487,0.099457,0.17036,0,0.066547
SYV,227,2030,1.11,0,0.11721,0.065682,0.010864,0.058791,0.084605,0.0092724,0.048286,0.022038,0.022145,0.049872,0.010198,0.0058828,0.024792,0.071368,0.040101,0.036009,0.070007,0.14791,0,0.047627
SYV,227,2100,0.92,0,0.10065,0.056747,0.0071178,0.041297,0.065666,0.003383,0.037323,0.018205,0.01339,0.038314,0.0045108,0,0.018201,0.051755,0.027951,0.020913,0.051102,0.13289,0,0.035038
SYV,227,2130,0.8,0,0.090669,0.049963,0.0040367,0.030893,0.057388,0,0.029399,0.014945,0.0074566,0.030213,0.00039467,0,0.01448,0.039197,0.019016,0.011968,0.039793,0.12234,0,0.026989
SYV,227,2200,0.73,0,0.081867,0.044753,0.0018209,0.024001,0.051387,0,0.02376,0.011706,0.003583,0.025059,0,0,0.011943,0.032163,0.012772,0.0068634,0.032678,0.10815,0,0.019828
SYV,227,2230,0.71,0,0.077921,0.040086,0,0.020642,0.046424,0.0018661,0.019257,0.0096955,0.0028784,0.02136,0,0.00085804,0.0098796,0.029734,0.0082221,0.0029388,0.026073,0.098707,0,0.014841
SYV,227,2300,0.69,0,0.074994,0.036438,0.00079046,0.018085,0.041314,0.0023311,0.015555,0.0079613,0.0016794,0.01856,0,0.0034101,0.0085141,0.028011,0.0053211,0.00044725,0.022204,0.090235,0,0.010278
SYV,227,2330,0.65,0,0.073071,0.032167,0.0013337,0.014919,0.035302,0.001826,0.012486,0.0071689,0.00064868,0.01508,0,0.0043512,0.0071524,0.024912,0.0040413,0,0.019991,0.083483,0,0.0064994
SYV,228,0,0.58,0,0.070171,0.029699,0.0016657,0.013937,0.032751,0,0.011094,0.0057102,0.00027878,0.013177,0,0.0073868,0.0071687,0.022689,0.0020526,0,0.018193,0.080446,0,0.0049657
SYV,228,30,0.53,0,0.06558,0.026282,0.0026346,0.01203,0.027959,0,0.009405,0.0051877,0,0.0095632,0,0.0083353,0.0069557,0.020819,0.0018468,0,0.017617,0.077899,0.0043906,0.00067736
SYV,228,100,0.47,0,0.062479,0.024636,0.0027551,0.010899,0.026938,0,0.0092231,0.0043997,0,0.00905,0,0.007884,0.006972,0.019296,0.00093049,0.00033679,0.016232,0.073484,0.0093526,0
SYV,228,130,0.41,0,0.061083,0.022838,0.0028757,0.0099245,0.025919,0,0.0091917,0.0029491,0,0.008195,0,0.0083661,0.0069883,0.018631,0,0,0.014851,0.068329,0.014368,0
SYV,228,200,0.37,0,0.057529,0.020571,0.0032089,0.0080318,0.021558,0,0.0076596,0.0032253,0,0.013355,0,0.0083816,0.0070046,0.018136,0,0,0.014682,0.062151,0.01908,0
SYV,228,230,0.38,0,0.058303,0.017056,0.0033296,0.0069096,0.016866,0,0.0059832,0.0041662,0,0.010083,0,0.010972,0.0074797,0.015435,0.00013713,0.0013076,0.014513,0.055589,0.023658,0
SYV,228,300,0.41,0,0.055484,0.017007,0.0038762,0.0073172,0.015866,0,0.005803,0.0031143,0,0.011115,0.0040824,0.012397,0.007496,0.014943,0,0.0013503,0.013539,0.047764,0.030117,0
SYV,228,330,0.41,0,0.057692,0.01414,0.0059185,0.009105,0.01359,0,0.0047287,0.0024621,0,0.0081997,0.007095,0.013591,0.0070535,0.014791,0,0.0036483,0.012566,0.043591,0.035176,0
SYV,228,400,0.38,0,0.059909,0.014716,0.0083992,0.013525,0.015333,0,0.0055921,0.0012815,0,0.0087144,0.010848,0.019299,0.0070698,0.015824,0,0.0051058,0.012599,0.04195,0.04029,0
SYV,228,430,0.36,0,0.05876,0.01592,0.010245,0.015647,0.019107,0,0.0078032,0.00063168,0,0.0094011,0.014804,0.021706,0.0070862,0.01618,0,0.0071362,0.01243,0.044594,0.045839,0
SYV,228,500,0.32,25.99,0.057375,0.016185,0.012098,0.015595,0.019392,0,0.0079218,0.00037848,0,0.0094023,0.018964,0.020525,0.0071025,0.015688,0,0.0077484,0.013265,0.046655,0.050111,0
SYV,228,530,0.32,87.88,0.055993,0.015823,0.011788,0.013836,0.020046,0.00037483,0.0081902,0.00038929,0,0.010433,0.022775,0.019585,0.0073481,0.016213,0,0.0080762,0.013096,0.046044,0.05365,0
SYV,228,600,0.35,136.79,0.053188,0.015774,0.012562,0.011773,0.01904,0.00011309,0.008159,0.0017216,0.00025591,0.010607,0.026791,0.018409,0.0075939,0.016739,0,0.0075494,0.01353,0.046324,0.057994,0
SYV,228,630,0.37,272.06,0.052292,0.016196,0.010954,0.010335,0.018771,0.0014238,0.0096281,0.0016002,0.0018268,0.01233,0.03045,0.01771,0.0078398,0.017606,0,0.0064547,0.012759,0.04512,0.065724,0.00068827
SYV,228,700,0.41,316.38,0.050687,0.015521,0.013027,0.015544,0.020534,0.0012826,0.013064,0.00068576,0.0010965,0.009407,0.031663,0.017013,0.0071677,0.015924,0.0025505,0.01049,0.017631,0.070472,0.073977,0.0013993
SYV,228,730,0.48,669.02,0.052399,0.017355,0.013368,0.020024,0.035272,0.0016259,0.022188,0.00043254,0.0031645,0.011298,0.033822,0.017266,0.0074134,0.021911,0.010241,0.015425,0.02604,0.11048,0.080942,0.0011937
SYV,228,800,0.61,945.53,0.060825,0.019354,0.015234,0.040134,0.062135,0.0029407,0.045944,0.00017946,0.0080648,0.011988,0.034845,0.019902,0.0076592,0.035664,0.026385,0.026576,0.043673,0.16253,0.085947,0.0046657
SYV,228,830,0.71,1065.5,0.071104,0.026777,0.017107,0.078139,0.10282,0.0065791,0.076941,0,0.017744,0.017536,0.036437,0.025922,0.0097456,0.059847,0.058117,0.052058,0.076687,0.19767,0.085844,0.016592
SYV,228,900,0.78,1168.1,0.092978,0.038879,0.019207,0.15149,0.17329,0.016447,0.16208,0,0.045036,0.027746,0.039172,0.042137,0.018832,0.090629,0.11828,0.10559,0.12457,0.25693,0.08063,0.037383
SYV,228,930,0.97,1663.2,0.14984,0.060245,0.026418,0.24181,0.24894,0.045306,0.22669,0,0.091694,0.058131,0.046916,0.10172,0.042375,0.13118,0.17484,0.23632,0.17692,0.29016,0.068249,0.086153
SYV,228,1000,1.04,1414.4,0.18673,0.083758,0.028334,0.26233,0.2519,0.057977,0.25867,0.0082011,0.11841,0.092975,0.054558,0.13209,0.061908,0.14762,0.19395,0.39715,0.19961,0.30362,0.059651,0.12403
SYV,228,1030,1.15,1356.3,0.21584,0.10611,0.033412,0.28777,0.26331,0.060395,0.26965,0.021796,0.12698,0.11786,0.060114,0.17834,0.080074,0.15417,0.21579,0.48196,0.21245,0.30893,0.058954,0.15238
SYV,228,1100,1.2,796.64,0.26773,0.14372,0.042898,0.33276,0.32852,0.086827,0.28518,0.036754,0.15154,0.15435,0.066511,0.27604,0.11747,0.1668,0.26823,0.57009,0.25137,0.31828,0.05611,0.19456
SYV,228,1130,1.16,1083.4,0.28596,0.16864,0.051389,0.33861,0.33313,0.096887,0.28121,0.046204,0.15186,0.18143,0.076006,0.30355,0.13207,0.16503,0.27565,0.5757,0.24805,0.3159,0.054249,0.2082
SYV,228,1200,1.35,1582.1,0.30252,0.18735,0.057885,0.33128,0.32861,0.10374,0.27367,0.053336,0.15306,0.1986,0.081737,0.313,0.13412,0.16572,0.26588,0.56471,0.24657,0.31377,0.051812,0.2197
