"","FETCH_MAX","FETCH_90","ZL","RH_1_1_1","PPFD_IN_1_1_1"
"20089",84.60706,231.7518,-0.1244549,66.00999,523.5674
"20090",94.54813,258.982,-0.1344355,65.81778,461.7033
"20091",117.8121,322.7056,-0.08180998,66.00667,439.4683
"20092",117.4498,321.7131,-0.07374936,66.64222,344.9875
"20093",118.0868,323.458,-0.06723672,67.72334,359.0472
"20094",111.4853,305.3755,-0.06443874,68.93777,263.1643
"20095",91.90705,251.7476,-0.09432799,70.35221,296.8686
"20096",109.9093,301.0587,-0.0472509,70.87333,187.821
"20097",110.8782,303.7125,-0.03247335,70.95333,89.19872
"20098",94.9999,260.2194,-0.02834824,73.14777,87.57421
"20099",112.2907,307.5815,-0.004886522,72.82444,22.27415
"20100",106.1856,290.8589,0.004217832,72.58443,1.235381
"20101",97.50341,267.0769,0.007205307,73.33888,-0.01196751
"20102",103.689,284.0202,0.003946852,74.27334,-0.02485577
"20103",88.43994,242.2507,-0.009889226,75.17333,-0.01749115
"20104",91.73034,251.2636,-0.004953869,76.95222,-0.0128883
"20105",86.88927,238.0032,0.03052495,78.80001,-0.02209425
"20106",99.93974,273.7504,0.01334942,80.30888,-0.02393561
"20107",107.8548,295.431,0.05502144,81.14888,-0.02393561
"20108",103.7096,284.0765,0.04402084,81.66444,-0.0128885
"20109",109.3189,299.4413,0.0057021,82.20333,-0.009206171
"20110",110.1035,301.5906,-0.007793638,82.70777,-0.01472993
"20111",106.0368,290.4513,0.01431087,83.52666,-0.01565056
"20112",33.73346,558,-0.01491297,83.93112,-0.0082856
"20113",62.51341,1959,0.1117732,84.24828,-0.01428552
"20114",26.65454,705,0.0781087,84.07779,-0.02301548
"20115",20.49884,429,0.01755368,84.02444,-0.02393612
"20116",71.1196,2689,0.2494241,84.49667,-0.01472994
"20117",41.13542,1206,0.103238,85.68555,-0.02117431
"20118",33.1757,1001,1.053382,85.99998,-0.01473
"20119",117.291,321.2783,0.005658233,88.17711,-0.02669817
"20120",96.53364,264.4206,0.04286704,90.56676,-0.03038057
"20121",91.84748,251.5845,0.06799914,90.46894,-0.01565055
"20122",317.4657,-9999,0.7258751,91.20753,-0.01288868
"20123",91.29271,250.0649,0.2234631,91.71018,-0.01196809
"20124",91.93901,251.8352,0.1463174,91.18644,-0.02393618
"20125",82.02369,224.6756,0.08247299,89.91257,0.004603183
"20126",82.29591,225.4212,0.1703162,88.7519,1.864271
"20127",196.9283,7963,0.1603095,87.40019,16.88163
"20128",91.63387,250.9994,-0.01150508,86.96756,44.60764
"20129",94.03106,257.5656,-0.01916025,86.61694,90.0615
"20130",87.04147,238.4201,-0.01824177,83.86222,140.3264
"20131",79.62577,218.1073,-0.05080616,79.83888,167.11
"20132",104.4948,286.2274,-0.02647638,76.18887,176.0467
"20133",87.52199,239.7363,-0.04217539,76.09333,187.8985
"20134",111.9997,306.7845,-0.03090432,74.97667,201.9614
"20135",88.92861,243.5892,-0.04290526,74.47555,248.3289
"20136",108.4598,297.0881,-0.02444685,74.64445,226.6877
"20137",82.12267,224.9467,-0.09035918,75.76889,209.1398
"20138",82.832,226.8897,-0.02423612,74.06223,200.1042
"20139",88.27303,241.7935,-0.02200499,72.65334,222.769
"20140",89.80324,245.985,-0.0241886,71.75333,198.6268
"20141",83.50597,228.7358,-0.04550705,75.55222,172.7565
"20142",95.95869,262.8457,-0.01598152,79.19112,146.0236
"20143",96.67643,264.8117,-0.02973625,81.83334,125.2481
"20144",93.98443,257.4379,-0.05624166,84.04111,102.5547
"20145",108.3895,296.8956,-0.01153078,84.63111,65.86211
"20146",104.6342,286.6094,-0.01776018,82.83888,46.73301
"20147",106.6042,292.0054,-0.01246971,80.28555,20.78762
"20148",96.75158,265.0176,-0.01188359,78.59333,2.044015
"20149",101.6974,278.5649,-0.004989687,77.07333,-0.01473243
"20150",116.2661,318.4709,-0.008563628,77.04778,-0.04327712
"20151",111.5796,305.6337,-0.00517422,76.05112,-0.04327794
"20152",102.7757,281.5186,0.008315666,76.25111,-0.04604127
"20153",102.6152,281.0789,-0.002716642,77.89779,-0.04604254
"20154",100.0283,273.9931,-0.002423371,78.83224,-0.03775562
"20155",94.63803,259.2282,0.008595943,80.42334,-0.04143974
"20156",98.55825,269.9663,0.002079984,81.65112,-0.03038936
"20157",116.7412,319.7723,-0.000235476,81.26223,-0.03407328
"20158",114.2237,312.8764,0.003762709,79.13443,-0.02210175
"20159",108.9842,298.5247,0.003469778,78.81333,-0.03499501
"20160",105.0909,287.8602,0.005666825,79.10334,-0.04512518
"20161",117.3941,321.5606,0.00780969,80.13219,-0.02953308
"20162",104.0754,285.0787,0.03527426,78.83779,-0.03131187
"20163",93.88832,257.1747,0.02783155,78.00555,-0.04420602
"20164",107.3469,294.0399,0.008011268,76.81222,-0.04236461
"20165",105.7777,289.7416,-0.001047577,74.91445,-0.04420613
"20166",116.314,318.602,-0.002371004,75.29,-0.03131204
"20167",91.84098,251.5667,-0.003255703,77.99,-0.04604632
"20168",104.4718,286.1644,-0.003338561,77.91666,-0.04512517
"20169",99.52062,272.6024,-0.00289309,74.52222,-0.04512507
"20170",109.0233,298.6318,-0.003067006,75.28444,-0.05157186
"20171",92.55626,253.5259,-0.002733368,73.66111,-0.04512554
"20172",100.3603,274.9025,-0.002594744,73.45444,-0.03775831
"20173",125.1338,342.761,-0.003729389,71.8411,0.01289353
"20174",122.7311,336.1796,-0.00123854,71.7289,2.807975
"20175",107.6896,294.9786,-0.002130292,72.30444,26.0971
"20176",114.1217,312.597,-0.005070892,72.25,59.3787
"20177",109.4352,299.76,-0.011647,74.26112,128.475
"20178",102.5502,280.9009,-0.01750267,76.89779,155.958
"20179",106.3509,291.3115,-0.01899927,78.92443,187.4934
"20180",111.0438,304.1663,-0.01841363,76.71556,325.7733
"20181",99.82318,273.4311,-0.02838003,74.20334,402.5117
"20182",124.7216,341.6318,-0.01830348,72.72889,458.1877
"20183",113.8388,311.822,-0.03358665,67.84556,591.7331
"20184",108.8875,298.2598,-0.04383112,63.70776,615.0129
"20185",113.7835,311.6706,-0.04125185,59.4,746.2527
"20186",103.7841,284.2807,-0.04643929,56.79444,885.7611
"20187",107.2996,293.9103,-0.03916538,55.22999,873.4401
"20188",104.4921,286.2201,-0.04980204,53.29889,626.7413
"20189",110.2435,301.9741,-0.04796115,51.81666,628.8174
"20190",112.4226,307.943,-0.04246061,56.59666,539.9747
"20191",106.498,291.7144,-0.03196275,60.96333,397.7498
"20192",110.3166,302.1742,-0.03342173,59.44333,344.2669
"20193",98.53887,269.9132,-0.03336087,56.08888,210.3554
"20194",102.3193,280.2684,-0.02132641,59.01221,119.3168
"20195",109.9905,301.281,-0.00224741,61.50999,46.10073
"20196",113.5934,311.1498,0.001803131,62.70223,5.137023
"20197",105.5352,289.0773,0.002303958,64.47667,-0.000921177
"20198",104.1301,285.2285,-0.001227707,69.01555,-0.03407651
"20199",116.0471,317.871,0.000553079,75.52778,-0.03591865
"20200",112.7143,308.742,0.009733785,78.03001,-0.03131378
"20201",103.5265,283.5751,0.01478029,78.35889,-0.01565699
"20202",98.43065,269.6168,0.01486743,76.64555,-0.02302491
"20203",113.7063,311.4591,0.008961934,71.80444,-0.03315596
"20204",109.6956,300.4734,0.008740188,69.12444,-0.03683967
"20205",122.2104,334.7531,0.005341686,68.72445,-0.03407639
"20206",106.4956,291.7081,0.006554578,69.50557,-0.038681
"20207",98.75768,270.5126,0.01105128,69.1322,-0.03223411
"20208",111.0438,304.1662,0.03301461,69.83999,-0.0257872
"20209",94.50467,258.8629,0.1380833,71.52069,-0.03334617
"20210",110.9841,304.0027,0.07859268,74.04778,-0.02947271
"20211",102.7232,281.3748,0.1824235,76.51221,-0.02394743
"20212",112.7795,308.9205,0.1287728,78.34,-0.02394849
"20213",111.6103,305.7178,0.09757032,79.36555,-0.01750137
"20214",106.6396,292.1025,0.07886484,80.91222,-0.02394938
"20215",108.7777,297.9591,0.05754856,81.36557,-0.02487044
"20216",106.5573,291.8771,0.1186227,81.6389,-0.0101325
"20217",112.4493,308.0161,0.08976613,81.89999,-0.01658082
"20218",106.4494,291.5814,0.1281993,79.93445,-0.01473882
"20219",116.4751,319.0434,0.1567982,79.08778,-0.02118688
"20220",115.108,315.2986,0.1057424,78.73335,-0.02855579
"20221",115.5977,316.6401,0.06098867,78.79778,0.1860715
"20222",110.0275,301.3823,0.06242771,78.29333,13.33277
"20223",112.0624,1552,-0.03336798,78.34667,62.2752
"20224",93.26587,255.4697,-0.03784285,78.11111,129.5135
"20225",114.7408,314.2929,-0.04388805,76.77444,275.9394
"20226",117.8693,322.8621,-0.0804032,75.37,465.9203
"20227",113.5204,310.95,-0.04670497,72.66222,445.2054
"20228",97.12963,266.0531,-0.1172329,68.80334,533.5147
"20229",117.3975,321.5699,-0.09290301,65.08556,946.7472
"20230",111.8337,306.3297,-0.07744144,62.88778,943.9466
"20231",110.9193,303.825,-0.1014581,60.55666,1018.606
"20232",106.3259,291.2432,-0.1329695,58.56667,1089.341
"20233",113.8749,311.9211,-0.1065441,55.07222,1072.343
"20234",103.2499,282.8175,-0.1317896,52.54,886.137
"20235",114.7716,314.3773,-0.05929064,51.11555,877.0176
"20236",104.3523,285.8372,-0.06643321,50.46222,1001.624
"20237",116.2129,318.325,-0.05478086,50.33555,966.1243
"20238",111.6477,305.8203,-0.06218079,47.57,857.7986
"20239",100.7452,275.9568,-0.06027844,46.20445,708.9777
"20240",111.3878,305.1085,-0.05095156,46.54444,545.1763
"20241",110.9835,304.0011,-0.03318333,47.64777,375.8758
"20242",89.54044,245.2651,-0.03136507,49.44667,210.8451
"20243",98.66607,270.2617,0.01008358,52.02999,67.21226
"20244",105.0833,287.8394,0.02329602,54.54778,6.865007
"20245",103.9579,284.7569,0.0250397,56.60778,0.03867197
"20246",103.8576,284.482,0.02824879,58.51555,-0.0368322
"20247",101.8067,278.8643,0.02605341,60.3511,-0.04235817
"20248",95.35757,261.1992,0.03238691,61.95222,-0.03222937
"20249",103.4401,283.3384,0.01401702,63.33889,-0.04972552
"20250",91.92776,251.8044,0.02477377,64.57555,-0.04420063
"20251",98.64676,270.2088,0.02599676,66.10778,-0.03867558
"20252",99.46506,272.4502,0.03106114,67.81333,-0.0423591
"20253",91.95923,251.8906,0.05087048,69.69112,-0.03130926
"20254",93.00116,254.7446,0.06181503,71.36445,-0.0313096
"20255",101.3156,277.519,0.04501203,72.7411,-0.03591458
"20256",105.5853,289.2146,0.04120834,74.03555,-0.03775652
"20257",99.88135,273.5905,0.05077339,75.18391,-0.03048432
"20258",106.8786,292.757,0.02892722,75.59333,-0.03315098
"20259",108.658,297.6312,0.02654003,75.93777,-0.03591274
"20260",115.3734,316.0256,0.01698032,76.58446,-0.03314897
"20261",114.172,312.7347,0.01903083,77.19223,-0.0423562
"20262",103.6794,283.994,0.02172278,77.72111,-0.02946458
"20263",109.7948,300.7449,0.02074479,77.82445,-0.04143392
"20264",105.7942,289.7868,0.0206194,77.43888,-0.02946357
"20265",105.9841,290.3067,0.01975609,76.35667,-0.04327357
"20266",103.8681,284.5108,0.02771053,76.19445,-0.0313036
"20267",107.6645,294.9096,0.03065051,76.71445,-0.04879575
"20268",102.3364,280.3154,0.02554461,76.4111,-0.03130306
"20269",119.6027,327.6104,0.01513807,76.52888,0.2568649
"20270",104.5011,286.2447,0.02399845,76.62334,10.8518
"20271",98.65413,270.2289,0.02673789,75.54888,61.79157
"20272",103.3202,283.01,0.001767966,72.9089,145.2482
"20273",112.3205,307.6632,-0.001027313,69.04556,285.3552
"20274",104.8525,287.2071,0.004818072,64.70222,433.4394
"20275",114.2718,313.0081,-0.000143402,59.44889,688.1448
"20276",113.7536,311.5887,-0.009574977,52.89555,811.7037
"20277",121.1163,331.7563,-0.02212728,46.48111,906.0417
"20278",112.4728,308.0804,-0.03217385,44.21,1151.536
"20279",114.7121,314.2141,-0.05657643,43.16555,1242.142
"20280",115.5013,316.376,-0.03674132,42.28889,1162.714
"20281",111.7532,306.1092,-0.0600148,39.76556,1195.909
"20282",120.6121,330.3753,-0.05035291,36.78222,1190.138
"20283",117.8097,322.6989,-0.04309462,34.43111,1101.608
"20284",114.72,314.2359,-0.0549124,33.93666,1059.736
"20285",108.8303,298.1031,-0.05161459,32.67111,887.2391
"20286",117.4365,321.6768,-0.03153495,32.20111,577.0068
"20287",117.4298,321.6584,-0.02532592,31.99334,460.4374
"20288",114.8489,314.5889,-0.007810702,32.01333,354.9826
"20289",121.3495,332.3952,0.02662682,33.17444,217.1149
"20290",94.56932,259.04,0.4557022,33.97222,137.922
"20291",92.52205,3577,0.7607659,35.87667,46.75271
"20292",364.4142,9197,10.92018,37.69556,5.391612
"20293",320.3547,-9999,0.6094517,40.54112,0.02392194
"20294",475.7832,-9999,0.6881625,42.29667,-0.0607342
"20295",267.7673,-9999,0.8113918,44.16555,-0.05889671
"20296",100.4798,275.2297,0.519361,48.97333,-0.05889878
"20297",101.232,277.2901,0.3731205,51.18555,-0.04969655
"20298",98.21959,269.0387,0.4019621,52.24667,-0.06258237
"20299",288.0951,-9999,0.619265,53.62667,-0.06166403
"20300",237.1569,-9999,0.6033276,54.72556,-0.06166593
"20301",96.35271,263.925,0.1591927,56.13221,-0.05338367
"20302",86.33378,236.4816,0.395367,58.10999,-0.05338566
"20303",97.59052,267.3156,0.1059646,60.01,-0.06259065
"20304",80.48092,220.4497,0.0855858,63.33,-0.0570677
"20305",93.31553,255.6057,0.05212734,66.53909,-0.05522678
"20306",102.8002,281.5857,0.03056922,69.27889,-0.04510235
"20307",88.14261,241.4363,0.07158456,71.35111,-0.0432619
"20308",86.15197,235.9836,0.08436168,73.59445,-0.0441829
"20309",91.52234,250.6939,0.03343811,75.95333,-0.04786576
"20310",89.57822,245.3686,0.009672544,77.79001,-0.03958187
"20311",90.32172,247.4052,-0.02604021,79.95222,-0.04142336
"20312",96.64819,264.7344,-0.02299187,85.08113,-0.02853636
"20313",115.2243,315.6173,-0.008216329,86.27888,-0.03958335
"20314",102.1799,279.8865,-0.01173754,85.93666,-0.04602839
"20315",98.99899,271.1736,-0.03861429,88.0604,-0.0469499
"20316",71.10103,194.7567,-0.08242589,88.66801,-0.03222087
"20317",96.0724,263.1572,-0.02038341,86.19888,0.0589192
"20318",105.124,287.951,-0.01523575,85.92112,2.235248
"20319",108.6439,297.5926,-0.01806087,85.71444,15.93862
"20320",114.9723,314.927,-0.01407866,84.25666,35.15767
"20321",107.2801,293.8569,-0.0408737,83.03333,102.9881
"20322",114.5937,313.89,-0.03169431,82.64,171.567
"20323",110.2218,301.9147,-0.08934647,82.71889,168.419
"20324",120.3921,329.7727,-0.04659996,82.05888,156.2673
"20325",112.5658,308.3351,-0.0426741,81.35,116.4859
"20326",109.0684,298.7551,-0.03381354,81.36333,85.04475
"20327",104.2558,285.5728,-0.1202863,81.80222,133.648
"20328",87.96359,240.9459,-0.04106758,83.17778,264.2494
"20329",90.4733,247.8204,-0.04907523,83.60557,328.8322
"20330",98.91887,270.9541,-0.06143049,81.47111,255.1875
"20331",101.871,279.0404,-0.04027644,80.21335,208.3288
"20332",105.6943,289.5131,-0.02938365,80.69334,250.9817
"20333",91.36406,250.2603,-0.07397095,79.22111,278.1518
"20334",101.8526,278.9902,-0.05262914,78.45999,282.0012
"20335",119.0542,326.1078,-0.05735669,79.16,212.3877
"20336",117.5253,321.9201,-0.02917692,77.70334,165.9084
"20337",106.3492,291.307,-0.02200773,77.35556,138.0175
"20338",105.6886,289.4976,-0.04777965,79.48779,105.9716
"20339",112.3533,307.7531,-0.02497196,80.87778,31.93277
"20340",105.811,289.8327,-0.02663194,81.32888,4.649538
"20341",96.76918,265.0658,-0.03283078,81.23889,0.04328216
"20342",111.4812,305.3644,-0.0379074,81.18999,-0.02762822
"20343",105.3139,288.4711,-0.03512253,83.86111,-0.0294707
"20344",114.2711,313.0061,-0.03941276,84.54888,-0.03315513
"20345",111.1198,304.3742,-0.02103736,82.46666,-0.03131333
"20346",118.6815,325.0869,-0.004990674,81.08,-0.04052324
"20347",112.2393,307.4409,-0.02649129,79.29777,-0.0377601
"20348",111.3344,304.9621,-0.005645041,78.69778,-0.03868075
"20349",111.1588,304.4811,0.02870902,79.44555,-0.03591751
"20350",117.2963,321.2927,0.03472824,80.78111,-0.02947124
"20351",112.9611,309.4179,0.04224983,81.24666,-0.04052411
"20352",106.2845,291.1298,0.06199023,82.07555,-0.03223629
"20353",109.4034,299.6728,0.05384105,82.67125,-0.03715969
"20354",105.5126,289.0153,0.04063212,82.25555,-0.03684235
"20355",109.6196,300.2652,0.02830219,81.6,-0.04144775
"20356",117.3448,321.4256,0.02366761,79.97778,-0.03684215
"20357",100.8647,276.2841,0.02008737,78.22666,-0.0368411
"20358",101.3585,277.6367,0.01222823,77.39444,-0.03131289
"20359",101.4694,277.9405,0.00164195,76.10556,-0.03683712
"20360",110.2516,301.9963,0.005602704,77.35777,-0.03038955
"20361",111.2701,304.7859,0.006727914,80.37889,-0.04420146
"20362",109.949,301.1673,0.008164265,84.85889,-0.03959637
"20363",111.9259,306.5824,0.005135176,85.00667,-0.04972477
"20364",105.5835,289.2096,0.004226437,84.91222,-0.03683257
"20365",97.89201,268.1414,0.007159716,81.47111,0.1215451
"20366",105.971,290.2709,0.01110649,79.39889,4.160448
"20367",109.1172,298.889,-0.003630799,73.02332,20.40717
"20368",100.2409,274.5753,-0.01021409,69.63555,108.4549
"20369",106.8367,292.6422,-0.009916186,68.11555,186.4504
"20370",106.54,291.8295,-0.01274777,66.73222,430.9223
"20371",114.2917,313.0626,-0.01498994,66.54665,453.001
"20372",113.6658,311.3481,-0.01842124,66.22667,617.4622
"20373",113.4778,310.8331,-0.02049838,62.13888,588.0822
"20374",110.628,303.0272,-0.03318606,59.17666,906.0155
"20375",117.0445,320.603,-0.03839129,55.49333,1105.327
"20376",110.5362,302.7756,-0.04350746,61.87,794.3732
"20377",108.1948,296.3623,-0.06277778,60.35888,1143.137
"20378",110.1262,301.6527,-0.09227703,56.74778,1246.314
"20379",109.7798,300.704,-0.09268183,53.79222,1185.015
"20380",105.7978,289.7965,-0.1018806,55.84888,986.4094
"20381",118.7036,325.1475,-0.07595963,52.77333,1035.451
"20382",122.0291,334.2566,-0.08421089,50.91,894.5576
"20383",106.5671,291.9038,-0.1031071,51.36222,746.1343
"20384",130.1882,356.6057,-0.0933712,51.33333,585.342
"20385",99.589,272.7897,-0.1454151,51.85889,395.7365
"20386",102.8542,281.7335,-0.1297836,51.00777,242.0997
"20387",106.7063,292.2852,0.0114954,51.87332,96.94165
"20388",210.5274,9811,0.7899605,53.02888,13.42717
"20389",233.6267,-9999,0.6931451,53.51667,0.1658782
"20390",219.6621,-9999,0.8173208,54.42777,-9.92e-08
"20391",681.2852,-9999,2.027965,54.77443,-0.002765162
"20392",3244.938,-9999,11.2445,54.34555,-0.007374182
"20393",1121.372,-9999,2.876049,53.49111,-0.002765535
"20394",474.0211,-9999,1.229898,52.70221,-0.00460948
"20395",121.3082,332.2818,0.3222887,52.25999,-0.000921913
"20396",118.5074,324.6101,0.178971,54.72112,-0.002765749
"20397",107.2992,293.9092,0.4795673,56.79778,0
"20398",109.3393,299.4973,0.4566149,55.59999,-0.002765816
"20399",109.076,298.7761,0.2619011,54.12889,-9.93e-10
"20400",105.4837,288.9362,0.3308311,55.75,-0.005531603
"20401",115.0494,315.1382,0.2221863,53.56092,-0.006675992
"20402",106.4983,291.7153,0.2528754,53.36444,-0.001843798
"20403",92.21055,252.579,0.4136912,54.8,0.000921895
"20404",100.2429,274.5808,0.3710661,56.29665,0.000921881
"20405",103.6436,283.8958,0.3442935,58.11554,0.00184385
"20406",102.268,280.1278,0.2301699,61.58556,0.001843903
"20407",93.73222,256.7471,0.2945957,63.92555,-0.002765814
"20408",89.32354,244.671,0.2380357,65.01999,-0.000921905
"20409",92.24011,252.6599,0.1403131,66.53333,-0.002765502
"20410",99.86426,273.5437,0.1037711,68.23556,-0.001843654
"20411",100.5046,275.2976,0.1872511,68.63667,-2.6e-08
"20412",107.6984,295.0026,0.1488118,69.93,0.002765352
"20413",97.05396,265.8458,0.05365051,71.04333,0.5512293
"20414",97.11106,266.0022,0.02819181,72.10332,14.42502
"20415",104.4438,286.0878,-0.002821517,73.27,74.63445
"20416",110.6042,302.9619,0.003359027,74.14223,159.4014
"20417",124.4183,340.8011,-0.0180968,72.29556,215.9531
"20418",109.326,299.4609,-0.05062024,70.12444,359.0356
"20419",117.1015,320.7591,-0.08508026,64.33556,674.1141
"20420",110.1971,301.8469,-0.1135435,61.33,694.8398
"20421",110.7374,303.3268,-0.09609444,61.46333,547.6863
"20422",123.2171,337.5108,-0.1052295,60.25333,754.5494
"20423",128.8434,352.9221,-0.1172194,55.68222,957.077
"20424",111.5808,305.6372,-0.1307503,49.91999,1128.343
"20425",115.1112,315.3074,-0.1630924,46.02666,1236.17
"20426",132.1012,361.8457,-0.09226716,44.07666,902.098
"20427",114.5964,313.8972,-0.1339054,43.80111,1020.041
"20428",116.4854,319.0716,-0.0967106,43.64444,1128.552
"20429",107.9918,295.8063,-0.140145,41.07777,1033.234
"20430",113.3019,310.3515,-0.09755317,42.31111,854.832
"20431",114.8621,314.6251,-0.0838875,41.3,750.9714
"20432",118.184,323.7242,-0.08378078,41.65223,592.0125
"20433",117.2417,321.1433,-0.06376556,43.09112,419.7829
"20434",112.5265,308.2276,-0.03722518,45.70444,250.7293
"20435",100.0112,273.9462,-0.03040597,48.48555,103.5346
"20436",103.3449,283.0778,0.04447056,49.01667,15.92612
"20437",96.68548,264.8365,0.252155,50.21777,0.2266879
"20438",110.4784,302.6176,0.3046442,48.79333,0.000921504
"20439",965.0504,-9999,2.056489,47.68,-0.003686669
"20440",237.0922,-9999,0.615636,45.95332,-0.003686949
"20441",110.4544,302.5517,0.3647663,46.12222,-0.000921814
"20442",105.4431,288.8249,0.3375374,44.88778,-0.003687528
