"x","y","cell","Alder","Ash","Basswood","Beech","Birch","Black gum","Buckeye","Cedar/juniper","Cherry","Dogwood","Elm","Fir","Hackberry","Hemlock","Hickory","Ironwood","Maple","No tree","Oak","Other hardwood","Pine","Poplar","Spruce","Sycamore","Tamarack","Tulip poplar","Unknown tree","Walnut","Willow"
5000,1422000,2674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13000,1422000,2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014136273767041,0,0,0.241291492111817,0,0,0,0,0,0,0
21000,1422000,2676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00234252983167446,0,0,0.925263254311371,0,0,0,0,0,0,0
29000,1422000,2677,0,0,0,0,0,0,0,0,0,0,0.0283965679051629,0,0,0,0,0,0,0,0.0930624257239232,0,0,0.603424516817539,0,0,0,0,0,0,0
37000,1422000,2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229924758914447,0,0,2.63144501299393,0,0,0,0,0,0,0
45000,1422000,2679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249135036215825,0,0,1.10311917217767,0,0,0,0,0,0,0
53000,1422000,2680,0,0.000873989103686077,0,0,0,0,0,0,0,0,0.00425046735903976,0,0,0,0,0,0,0,0.190011876527196,0,0,0.359088746557851,0,0,0,0,0,0,0
61000,1422000,2681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755343547738723,0,0,0.953426658521585,0,0,0.00181724934785154,0,0,0,0
69000,1422000,2682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246743818517678,0,0,0.317701751732415,0,0,0,0,0,0,0
77000,1422000,2683,0,0,0,0,0.00447504153766571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34834862363584,0,0,0.0990969564620823,0,0,0,0
85000,1422000,2684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02554259962877,0.574364309721336,0,0.262954178199558,0,0,0,0
93000,1422000,2685,0,0.155835851605497,0.0219938171076212,0,0.101987627135698,0,0,0,0,0,0.0384408961544164,1.09922728484437,0,0,0,0,0,0,0.457807898846499,0,0,2.0454537695382,0.883780234889139,0,2.77387093477302,0,0,0,0
101000,1422000,2686,0,0.373606237590368,0,0,0.0045491020039212,0,0,0.773828656855292,0,0,0.032283053800673,0.0318852954195457,0,0,0,0,0,0,0,0,0,0.785473885840484,1.32383647075345,0,3.56952856847488,0,0,0,0
109000,1422000,2687,0,0,0,0,0,0,0,1.1592778984641,0,0,0,0,0,0,0,0,0,0,0,0,0.702312449581611,0.655396035764041,0.313851236259562,0,6.96757453108579,0,0,0,0
117000,1422000,2688,0,0.290119726117769,0,0,0,0,0,0.103288432818347,0,0,0,0,0,0,0,0,0,0,0.00427825072461503,0,0.221374241718627,0.470606894616658,0.43069237109631,0,1.9020044997218,0,0,0,0
125000,1422000,2689,0,0.00746873704454706,0,0,0.100014487849922,0,0,0,0,0,0,0.0479125470455994,0,0,0,0,0,0,0,0,0.631544014128974,3.34089870050273,10.2317440436763,0,3.49615810830286,0,0,0,0
133000,1422000,2690,0,2.13395586929629,0,0,4.76647073187103,0,0,1.18708906848259,0,0,2.67523309888886,0.0478292019092444,0,0,0,0,0,0,0,0,1.77801427335617,9.38536767863092,3.69017809827692,0,2.51520816620071,0,0,0,0
141000,1422000,2691,0,0.536329756722733,0,0,0.246002475210339,0,0,6.38116454464906,0,0,0,0.553165959810349,0,0,0,0,0,0,0,0,1.75914487494483,1.49428902222819,1.63263542251157,0,11.6028612504034,0,0,0,0
149000,1422000,2692,0,0,0,0,0,0,0,6.17608141614395,0,0,0,0.0312196111688716,0,0,0,0,0,0,0,0,0.0189210779390196,2.28604905971981,1.89626691208239,0,11.482252423092,0,0,0,0.00477884818980728
157000,1422000,2693,0.0162056344029289,1.85081236468934,0,0,0.850524894210208,0,0,8.70291177741035,0,0,0,0.00837053745290091,0,0,0,0,0.00578985910583541,0,0,0,0,1.19888046626182,2.32394383397747,0,7.40991454321625,0,0,0,0.0245919169457676
165000,1422000,2694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96488354497526,0.00559643900917634,0,0,1.46666593380475,0,0,0,1.11595627338364
-19000,1414000,2967,0,0.0208323907361807,0,0,0,0,0,0,0,0,0.0672225479544622,0,0,0,0,0,0,0,1.48716886660306,0,0,0.0121911341516765,0,0,0,0,0,0,0
-11000,1414000,2968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3000,1414000,2969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,1414000,2970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13000,1414000,2971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158481519247913,0,0,0,0,0,0,0
21000,1414000,2972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29000,1414000,2973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184569443400884,0,0,0.680667661206509,0,0,0,0,0,0,0
37000,1414000,2974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07217904745862e-05,0,0,0.0249502874150367,0,0,0,0,0,0,0
45000,1414000,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20467941183035,0,0,0,0,0,0,0
53000,1414000,2976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253821244859382,0,0,0.00269847727845555,0,0,0,0
61000,1414000,2977,0,0.0358056506621911,0,0,0.183766940805149,0,0,0,0,0,0.0488714996695071,0.623120489721631,0,0,0,0,0,0,1.01286570387171,0,0,2.64548090542717,2.07787222896233,0,1.2806269731939,0,0,0,0
