"","x","y","rowSums(fia.transp[3:31], na.rm = TRUE)"
"910",101000,1246000,1174067720.932
"911",109000,1246000,370819825.274556
"912",117000,1246000,883042758.164868
"913",125000,1246000,310620354.569082
"914",133000,1246000,1501389870.33993
"915",141000,1246000,603197084.322112
"916",149000,1246000,952044597.933155
"917",157000,1246000,446539671.066067
"918",165000,1246000,662479202.217824
"919",181000,1246000,191426904.632567
"920",189000,1246000,51806904.7150655
"921",197000,1246000,428040685.293742
"922",205000,1246000,143073416.595496
"923",213000,1246000,262475388.331215
"924",221000,1246000,173726191.223554
"925",229000,1246000,583783334.940307
"926",237000,1246000,544478567.006583
"927",245000,1246000,120690197.18526
"928",253000,1246000,232971326.122289
"929",261000,1246000,696298177.597974
"930",269000,1246000,421460869.452096
"931",277000,1246000,816274468.973392
"932",285000,1246000,50684251.1926997
"933",293000,1246000,373686689.38462
"934",309000,1246000,12368377.5742421
"935",317000,1246000,436032315.052855
"936",325000,1246000,679040617.472957
"937",333000,1246000,621137510.520479
"938",341000,1246000,401980250.2146
"939",349000,1246000,108957763.717431
"940",357000,1246000,182801927.239616
"941",365000,1246000,162091093.118039
"942",373000,1246000,188178074.910416
"943",381000,1246000,856341812.997306
"944",389000,1246000,719599722.313084
"945",397000,1246000,248813962.639013
"946",405000,1246000,445114471.650516
"947",413000,1246000,381206391.695203
"948",421000,1246000,774813487.17013
"965",-11000,1238000,62846420.8701904
"966",45000,1238000,269248293.643396
"967",53000,1238000,352302868.615109
"968",61000,1238000,1117296493.25402
"969",69000,1238000,492212214.466068
"970",77000,1238000,535807504.858301
"971",85000,1238000,479901253.52013
"972",93000,1238000,135715399.854438
"973",101000,1238000,589999081.015438
"974",109000,1238000,619697751.320269
"975",117000,1238000,795738616.937903
"976",125000,1238000,428871242.34084
"977",133000,1238000,25937601.663558
"978",141000,1238000,708546609.959303
"979",165000,1238000,62955383.2624034
"980",173000,1238000,811287586.462171
"981",181000,1238000,593295514.18176
"982",189000,1238000,32826562.267559
"983",197000,1238000,191040503.883764
"984",213000,1238000,584364013.203023
"985",221000,1238000,285711855.09795
"986",229000,1238000,352269320.484251
"987",237000,1238000,544693305.738032
"988",245000,1238000,1610921800.78193
"989",253000,1238000,529098525.624477
"990",261000,1238000,478624581.793538
"991",269000,1238000,614184907.99131
"992",285000,1238000,169778290.668094
"993",293000,1238000,354756109.504286
"994",301000,1238000,48565814.4674877
"995",309000,1238000,84491517.1484302
"996",317000,1238000,62100298.9678807
"997",325000,1238000,53212163.2038641
"998",333000,1238000,569105221.771102
"999",341000,1238000,537536777.784503
"1000",349000,1238000,161845145.257684
"1001",357000,1238000,267488431.215304
"1002",365000,1238000,1559657066.03396
"1003",373000,1238000,699269065.18837
"1004",381000,1238000,492959153.934285
"1005",389000,1238000,744294288.082655
"1006",397000,1238000,181443132.206142
"1007",405000,1238000,220092717.998384
"1008",413000,1238000,134909652.145373
"1026",-3000,1230000,396156332.112625
"1027",13000,1230000,38340622.3864836
"1028",53000,1230000,376022786.694142
"1029",61000,1230000,791524417.741583
"1030",69000,1230000,240479526.254093
"1031",77000,1230000,353963519.161205
"1032",93000,1230000,574025048.891095
"1033",101000,1230000,272310481.669802
"1034",109000,1230000,747084094.834433
"1035",117000,1230000,476471575.13078
"1036",125000,1230000,723563659.718761
"1037",133000,1230000,1225595103.54013
"1038",141000,1230000,864297520.460575
"1039",149000,1230000,2528340514.84618
"1040",157000,1230000,516275929.960015
"1041",165000,1230000,0
"1042",173000,1230000,164125624.656147
"1043",181000,1230000,75601197.7804448
"1044",189000,1230000,988462200.423184
"1045",197000,1230000,12009278.0099615
"1046",205000,1230000,751539860.60351
"1047",229000,1230000,823863748.104891
"1048",237000,1230000,243975424.849795
"1049",245000,1230000,359958477.905676
"1050",253000,1230000,290866016.082223
"1051",261000,1230000,439433783.667449
"1052",269000,1230000,89176867.1740295
"1053",277000,1230000,230228110.044867
"1054",285000,1230000,300370875.130516
"1055",293000,1230000,62841212.8063448
"1056",301000,1230000,333773273.635072
"1057",309000,1230000,219015360.983739
"1058",317000,1230000,385309897.789894
"1059",325000,1230000,715019157.712816
"1060",333000,1230000,82104012.7122644
"1061",341000,1230000,470677017.144486
"1062",349000,1230000,746010580.233403
"1063",357000,1230000,848069505.703111
"1064",365000,1230000,787399479.446384
"1065",373000,1230000,388372755.142739
"1066",381000,1230000,228259203.334759
"1067",389000,1230000,1406063026.27974
"1068",397000,1230000,676625637.968864
"1069",405000,1230000,146436460.805349
"1090",-19000,1222000,230054935.472967
"1091",5000,1222000,324757205.817117
"1092",21000,1222000,49763817.4510937
"1093",61000,1222000,439011972.776296
"1094",69000,1222000,548061343.537739
"1095",85000,1222000,450364671.800847
"1096",93000,1222000,751945381.858668
"1097",101000,1222000,617920472.387937
"1098",109000,1222000,458452762.422029
"1099",117000,1222000,148284593.660655
"1100",125000,1222000,85233578.0194354
"1101",133000,1222000,920923119.878187
"1102",141000,1222000,64065336.5242393
"1103",149000,1222000,676241506.382002
"1104",157000,1222000,8640669.07427649
"1105",165000,1222000,248675426.35362
"1106",173000,1222000,915867004.59512
"1107",181000,1222000,197752294.812049
"1108",189000,1222000,554371617.509652
"1109",197000,1222000,730489109.886133
"1110",205000,1222000,735842017.030427
"1111",213000,1222000,461166368.000079
"1112",221000,1222000,1146108277.63502
"1113",229000,1222000,1042136736.69751
"1114",237000,1222000,451222021.44932
"1115",245000,1222000,317419528.67455
"1116",253000,1222000,711948150.24946
"1117",269000,1222000,149898300.515211
"1118",301000,1222000,580277606.630772
"1119",309000,1222000,46080572.5900666
"1120",317000,1222000,215877441.854446
"1121",325000,1222000,181065895.238666
"1122",333000,1222000,929250578.727278
"1123",341000,1222000,264646244.502147
"1124",349000,1222000,164222267.568134
"1125",357000,1222000,612689745.927895
"1126",365000,1222000,303125062.240264
"1127",373000,1222000,449606766.622329
"1128",381000,1222000,120313982.741928
"1129",389000,1222000,491838134.264087
"1130",397000,1222000,545105212.060755
"1131",637000,1222000,1283179294.07146
"1132",653000,1222000,372750290.943364
"1151",21000,1214000,409789809.254247
"1152",29000,1214000,967644134.227414
"1153",45000,1214000,346313372.832767
"1154",53000,1214000,583129800.042718
"1155",61000,1214000,351919968.905089
"1156",69000,1214000,624141515.481349
"1157",77000,1214000,446691200.123773
"1158",85000,1214000,91485000.7478705
"1159",93000,1214000,34888366.133699
"1160",109000,1214000,440961143.482462
"1161",117000,1214000,514454925.678655
"1162",125000,1214000,212139403.359816
"1163",133000,1214000,55205244.0613957
"1164",141000,1214000,476853043.360277
"1165",149000,1214000,457523217.753659
"1166",157000,1214000,234776707.610068
"1167",165000,1214000,164988340.941341
"1168",173000,1214000,548431364.936813
"1169",181000,1214000,501808127.261499
"1170",189000,1214000,1612627.69574461
"1171",197000,1214000,66945504.3784755
"1172",205000,1214000,558343906.980204
"1173",213000,1214000,63303480.745516
"1174",221000,1214000,485608234.741333
"1175",237000,1214000,125178806.723149
"1176",245000,1214000,288485445.195866
"1177",253000,1214000,71682424.0084214
"1178",261000,1214000,25387620.5610025
"1179",269000,1214000,13647335.1581156
"1180",277000,1214000,406307856.101059
"1181",285000,1214000,59510536.7978125
"1182",293000,1214000,440811539.212396
"1183",301000,1214000,394372075.508842
"1184",325000,1214000,35967661.2629823
"1185",333000,1214000,311700965.729956
"1186",341000,1214000,685852756.9186
"1187",349000,1214000,1139670092.22619
"1188",357000,1214000,485117849.55825
"1189",365000,1214000,230837055.918255
"1190",373000,1214000,116666257.708552
"1191",381000,1214000,346947042.884225
"1192",389000,1214000,186881693.913028
"1193",621000,1214000,613487265.255102
"1194",629000,1214000,285285008.128161
"1195",637000,1214000,276265078.586692
"1196",645000,1214000,569641985.610992
"1197",653000,1214000,224023291.406398
"1198",661000,1214000,498848894.507647
"1217",13000,1206000,493994764.205914
"1218",37000,1206000,358941005.167268
"1219",45000,1206000,300970123.510986
"1220",53000,1206000,602698975.39687
"1221",69000,1206000,489349006.079212
"1222",77000,1206000,126181695.604839
"1223",85000,1206000,280289981.602657
"1224",93000,1206000,377762832.113617
"1225",101000,1206000,88025813.0847386
"1226",109000,1206000,681704942.844696
"1227",117000,1206000,100466902.388833
"1228",125000,1206000,432853224.309798
"1229",133000,1206000,316904343.290542
"1230",141000,1206000,888464630.934868
"1231",149000,1206000,175860926.173239
"1232",157000,1206000,248053350.111422
"1233",165000,1206000,428634605.002731
"1234",173000,1206000,0
"1235",181000,1206000,1065927472.83672
"1236",189000,1206000,968324627.350409
"1237",197000,1206000,396354973.187943
"1238",205000,1206000,739375488.80339
"1239",213000,1206000,511576038.743677
"1240",221000,1206000,87075026.0418642
"1241",229000,1206000,288943869.226051
"1242",237000,1206000,514847681.365408
"1243",245000,1206000,1351425182.5083
"1244",261000,1206000,6695691.26583603
"1245",269000,1206000,27502989.4097311
"1246",277000,1206000,104784122.665841
"1247",285000,1206000,640200164.73189
"1248",293000,1206000,55817513.4682484
"1249",301000,1206000,381909049.745398
"1250",309000,1206000,21724567.9470031
"1251",317000,1206000,101970320.375312
"1252",325000,1206000,573252860.721507
"1253",333000,1206000,724665783.557498
"1254",341000,1206000,262761846.055635
"1255",349000,1206000,732266735.899841
"1256",357000,1206000,417272164.74718
"1257",365000,1206000,678738087.942384
"1258",373000,1206000,606078264.473874
"1259",605000,1206000,413330010.939307
"1260",613000,1206000,152332942.22187
"1261",621000,1206000,289219571.646108
"1262",629000,1206000,330177700.582028
"1263",637000,1206000,210515089.787952
"1285",5000,1198000,123617018.082644
"1286",13000,1198000,146148883.373574
"1287",29000,1198000,158582836.942644
"1288",37000,1198000,549710545.166777
"1289",45000,1198000,262007271.056164
"1290",53000,1198000,351096441.347176
"1291",61000,1198000,308984011.17992
"1292",69000,1198000,258866431.918417
"1293",77000,1198000,665083840.211619
"1294",85000,1198000,576439721.595644
"1295",93000,1198000,867649210.946814
"1296",101000,1198000,37254211.1466051
"1297",109000,1198000,393823811.336463
"1298",117000,1198000,402832193.822717
"1299",125000,1198000,220588809.736621
"1300",133000,1198000,682100905.747437
"1301",141000,1198000,117892711.354508
"1302",149000,1198000,42883433.040228
"1303",157000,1198000,650392801.441199
"1304",165000,1198000,265706004.610573
"1305",173000,1198000,316358709.936045
"1306",181000,1198000,755251961.03188
"1307",189000,1198000,415381621.933004
"1308",197000,1198000,982919234.460198
"1309",205000,1198000,532420122.710157
"1310",213000,1198000,692297592.325183
"1311",221000,1198000,80959839.6303236
"1312",229000,1198000,632976560.32135
"1313",237000,1198000,1045651314.11341
"1314",245000,1198000,346204537.812032
"1315",253000,1198000,383005766.030255
"1316",261000,1198000,10429525.7759559
"1317",269000,1198000,59809349.1290799
"1318",277000,1198000,453905834.567473
"1319",285000,1198000,548289323.430596
"1320",293000,1198000,148076142.921437
"1321",301000,1198000,133374412.620166
"1322",309000,1198000,920768179.892838
"1323",317000,1198000,338773153.613758
"1324",325000,1198000,656170015.427953
"1325",333000,1198000,336006230.098171
"1326",341000,1198000,588273793.052101
"1327",349000,1198000,277807479.332469
"1328",357000,1198000,680450371.426178
"1329",365000,1198000,580270380.677932
"1330",589000,1198000,10495891.4760998
"1331",597000,1198000,391869057.236214
"1332",613000,1198000,443327619.616187
"1333",621000,1198000,186907461.23406
"1334",629000,1198000,283771729.195707
"1356",13000,1190000,146921384.102652
"1357",29000,1190000,505042807.020815
"1358",37000,1190000,435245078.474666
"1359",61000,1190000,96925463.2805563
"1360",69000,1190000,736156163.502939
"1361",77000,1190000,262790688.964733
"1362",85000,1190000,454131042.414938
"1363",93000,1190000,264005344.292921
"1364",101000,1190000,163459122.245881
"1365",117000,1190000,52479457.380499
"1366",133000,1190000,117419803.018263
"1367",141000,1190000,602261868.543818
"1368",149000,1190000,71590597.5461707
"1369",157000,1190000,522065614.325182
"1370",165000,1190000,207540073.62698
"1371",173000,1190000,188825201.420245
"1372",181000,1190000,633430059.654483
"1373",189000,1190000,125697377.595738
"1374",197000,1190000,72818200.5339352
"1375",205000,1190000,357684239.677143
"1376",213000,1190000,530246160.797582
"1377",221000,1190000,470117227.769797
"1378",229000,1190000,306217653.564794
"1379",237000,1190000,1346742816.92033
"1380",245000,1190000,1321356455.59497
"1381",253000,1190000,46761943.8942679
"1382",261000,1190000,21649671.7071783
"1383",269000,1190000,67739989.5015553
"1384",277000,1190000,1222134772.35738
"1385",285000,1190000,608493294.922548
"1386",293000,1190000,332118175.818435
"1387",301000,1190000,364333859.821989
"1388",309000,1190000,270736522.851593
"1389",317000,1190000,752864393.193482
"1390",325000,1190000,1031817713.90718
"1391",333000,1190000,976211919.001002
"1392",341000,1190000,291220225.882093
"1393",349000,1190000,435914931.197914
"1394",357000,1190000,187955003.570693
"1395",461000,1190000,371441458.158027
"1396",581000,1190000,175921408.809364
"1397",589000,1190000,330448065.807731
"1398",597000,1190000,233750412.064171
"1399",613000,1190000,392739489.862885
"1400",621000,1190000,231200901.299037
"1420",21000,1182000,552514399.331958
"1421",29000,1182000,703394629.474022
"1422",37000,1182000,559587739.502012
"1423",69000,1182000,222632577.207334
"1424",77000,1182000,786217824.175651
"1425",85000,1182000,1355627971.77703
"1426",101000,1182000,300914799.982127
"1427",125000,1182000,143404017.985446
"1428",133000,1182000,620384782.528784
"1429",141000,1182000,621179564.117261
"1430",149000,1182000,291345485.198515
"1431",157000,1182000,306938063.315069
"1432",165000,1182000,468916483.728541
"1433",173000,1182000,87604462.1889219
"1434",181000,1182000,670161659.776819
"1435",189000,1182000,657053699.091888
"1436",197000,1182000,320443799.720075
"1437",205000,1182000,579838355.586155
"1438",213000,1182000,103608514.389727
"1439",221000,1182000,460572255.419048
"1440",229000,1182000,517582626.101242
"1441",237000,1182000,178823341.115975
