x,y,cell,Alder,Ash,Basswood,Beech,Birch,Black gum,Buckeye,Cedar/juniper,Cherry,Dogwood,Elm,Fir,Hackberry,Hemlock,Hickory,Ironwood,Maple,No tree,Oak,Other hardwood,Pine,Poplar,Spruce,Sycamore,Tamarack,Tulip poplar,Unknown tree,Walnut,Willow,NA
749000,782000,26447,0,119.38,71.12,2984.5,228.6,0,0,25.4,0,0,30.48,0,0,325.12,0,0,314.96,0,172.72,0,66.04,0,0,0,0,0,0,0,0,0
757000,782000,26448,0,254,38.1,2268.22,386.08,0,0,71.12,0,0,76.2,0,0,497.84,0,0,233.68,0,116.84,0,215.9,0,48.26,0,63.5,0,0,0,0,0
765000,782000,26449,0,251.46,40.64,1498.6,223.52,0,0,114.3,0,0,0,0,0,746.76,0,0,688.34,0,109.22,0,304.8,101.6,20.32,0,0,0,0,0,0,0
773000,782000,26450,0,50.8,40.64,2209.8,109.22,0,0,0,0,0,431.8,0,0,452.12,0,0,777.24,0,45.72,0,142.24,0,25.4,0,71.12,0,0,0,0,0
781000,782000,26451,0,106.68,22.86,1579.88,60.96,0,0,294.64,0,0,261.62,0,0,1221.74,0,20.32,612.14,0,0,20.32,243.84,0,0,0,0,0,0,25.4,25.4,0
789000,782000,26452,0,248.92,35.56,1117.6,0,0,0,190.5,0,0,22.86,0,0,601.98,0,0,375.92,0,411.48,0,746.76,0,0,0,0,0,0,0,0,0
797000,782000,26453,0,208.28,121.92,1211.58,30.48,0,0,0,0,0,111.76,0,0,548.64,0,0,358.14,0,101.6,0,970.28,40.64,0,0,81.28,0,0,0,0,0
805000,782000,26454,0,198.12,25.4,1127.76,111.76,0,0,0,0,0,106.68,0,0,441.96,0,0,447.04,0,401.32,0,1229.36,55.88,0,0,55.88,0,0,0,0,0
813000,782000,26455,0,20.32,0,1092.2,0,0,0,0,0,0,0,0,0,360.68,0,0,233.68,0,269.24,0,1178.56,71.12,0,0,0,0,0,0,0,0
821000,782000,26456,0,96.52,0,1092.2,25.4,0,0,0,0,0,40.64,0,0,711.2,0,25.4,353.06,0,25.4,0,520.7,0,0,0,0,0,0,0,0,0
829000,782000,26457,0,218.44,0,1287.78,25.4,0,0,0,0,0,45.72,0,0,292.1,35.56,0,363.22,0,96.52,0,497.84,0,0,0,20.32,0,0,0,0,0
837000,782000,26458,0,111.76,0,1056.64,0,0,0,0,0,0,162.56,0,0,584.2,0,0,175.26,0,121.92,0,2108.2,0,0,0,40.64,0,0,0,0,0
845000,782000,26459,0,116.84,0,1506.22,40.64,0,0,96.52,0,0,35.56,0,0,848.36,0,20.32,401.32,0,0,0,762,0,0,0,223.52,0,0,0,0,0
853000,782000,26460,0,106.68,0,878.84,127,0,0,20.32,119.38,0,45.72,0,0,279.4,0,0,259.08,0,0,0,142.24,0,0,0,0,0,0,0,0,0
365000,774000,26695,0,96.52,0,0,152.4,0,0,0,0,0,35.56,0,0,0,0,0,101.6,0,711.2,0,0,0,0,0,0,0,0,0,71.12,0
373000,774000,26696,0,30.48,0,0,25.4,0,0,0,0,0,60.96,0,0,0,20.32,0,0,0,4709.16,0,0,0,0,0,0,0,0,0,0,0
381000,774000,26697,0,0,0,0,0,0,0,0,0,0,76.2,0,0,0,111.76,0,111.76,0,2522.22,0,0,45.72,0,0,0,0,0,0,0,0
389000,774000,26698,0,96.52,716.28,0,0,0,0,0,0,0,325.12,0,0,0,0,20.32,1249.68,0,1805.94,0,0,246.38,0,0,0,0,0,58.42,0,0
397000,774000,26699,0,271.78,541.02,0,0,0,0,0,30.48,0,464.82,0,0,0,55.88,45.72,1038.86,0,1315.72,0,0,127,0,0,0,0,0,96.52,0,0
405000,774000,26700,0,53.34,881.38,0,0,0,0,0,55.88,0,388.62,0,0,0,0,114.3,1381.76,0,1254.76,0,0,129.54,0,0,0,0,0,55.88,0,0
413000,774000,26701,0,144.78,454.66,0,0,0,0,0,20.32,0,751.84,0,0,0,45.72,40.64,886.46,0,1739.9,0,0,147.32,0,0,0,0,0,40.64,0,0
421000,774000,26702,0,25.4,233.68,0,0,0,0,0,22.86,0,383.54,0,0,0,63.5,81.28,370.84,0,2656.84,0,20.32,261.62,0,0,0,0,0,0,0,0
429000,774000,26703,0,0,187.96,0,0,0,0,0,0,0,530.86,0,0,0,0,0,76.2,0,2143.76,0,0,81.28,0,0,0,0,0,0,0,0
437000,774000,26704,0,0,20.32,0,0,0,0,0,0,0,198.12,0,0,0,20.32,0,0,0,2283.46,0,0,55.88,0,0,0,0,0,0,0,0
445000,774000,26705,0,45.72,177.8,0,0,0,0,0,0,0,142.24,0,0,0,30.48,0,101.6,0,2540,0,0,121.92,0,0,0,0,0,0,0,0
453000,774000,26706,0,0,0,0,0,0,0,0,0,0,132.08,0,0,0,0,0,0,0,2087.88,0,243.84,71.12,0,0,0,0,0,0,0,0
461000,774000,26707,0,0,104.14,0,0,0,0,0,0,0,157.48,0,0,0,0,0,33.02,0,2263.14,0,0,66.04,0,0,81.28,0,0,0,0,0
469000,774000,26708,0,50.8,0,0,0,0,0,0,0,0,55.88,0,0,0,0,0,0,0,3055.62,0,0,27.94,0,0,0,0,0,0,0,0
477000,774000,26709,0,0,0,0,20.32,0,0,0,0,0,0,0,0,0,0,0,0,0,2034.54,0,0,0,0,0,0,0,0,0,0,0
485000,774000,26710,0,55.88,71.12,0,22.86,0,0,0,0,0,76.2,0,0,0,71.12,0,0,0,2524.76,0,0,0,0,0,0,0,0,0,0,0
493000,774000,26711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955.8,0,0,0,0,0,71.12,0,0,0,0,0
501000,774000,26712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1732.28,0,0,20.32,0,0,0,0,0,0,0,0
509000,774000,26713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3040.38,0,0,0,0,0,0,0,0,0,0,0
517000,774000,26714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2613.66,0,0,20.32,0,0,0,0,0,0,0,0
525000,774000,26715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3073.4,0,0,0,0,0,0,0,0,0,0,0
533000,774000,26716,0,0,0,0,0,0,0,0,20.32,0,30.48,0,0,0,0,0,0,0,3388.36,0,0,0,0,0,0,0,0,0,0,0
541000,774000,26717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.36,0,0,0,3444.24,0,0,132.08,0,0,0,0,0,0,0,0
549000,774000,26718,0,137.16,543.56,0,0,0,0,0,81.28,0,502.92,0,0,0,30.48,198.12,40.64,0,2651.76,0,0,198.12,0,0,0,0,0,0,0,0
557000,774000,26719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4406.9,0,0,25.4,0,0,0,0,0,0,0,0
565000,774000,26720,0,238.76,431.8,0,0,0,0,0,0,0,487.68,0,0,0,0,137.16,299.72,0,2781.3,0,0,66.04,0,0,289.56,0,0,0,0,0
573000,774000,26721,0,205.74,833.12,0,0,0,0,0,0,0,515.62,0,0,0,25.4,119.38,1577.34,0,769.62,0,0,0,0,0,40.64,0,0,50.8,0,0
581000,774000,26722,0,449.58,668.02,35.56,60.96,0,0,0,30.48,0,746.76,0,0,0,20.32,60.96,1264.92,0,1193.8,0,0,0,0,0,129.54,0,0,40.64,0,0
589000,774000,26723,0,314.96,515.62,284.48,175.26,0,0,0,53.34,0,391.16,0,0,0,0,0,1653.54,0,1475.74,0,0,0,0,0,152.4,0,0,0,0,0
597000,774000,26724,0,411.48,353.06,187.96,0,0,0,0,0,0,251.46,0,0,0,27.94,30.48,838.2,0,1595.12,0,0,172.72,0,0,45.72,0,0,88.9,0,0
605000,774000,26725,0,368.3,574.04,55.88,68.58,0,0,0,25.4,0,322.58,0,0,0,25.4,111.76,1445.26,0,1577.34,0,0,22.86,0,0,215.9,0,0,22.86,0,0
613000,774000,26726,0,342.9,375.92,1092.2,66.04,0,0,35.56,0,0,195.58,0,0,0,27.94,83.82,1369.06,0,822.96,0,0,226.06,0,0,0,0,0,0,0,0
621000,774000,26727,0,373.38,190.5,2331.72,0,0,0,0,0,0,233.68,0,0,0,0,22.86,568.96,0,485.14,0,0,38.1,0,0,172.72,0,0,50.8,0,0
629000,774000,26728,0,403.86,154.94,1115.06,165.1,0,0,0,0,0,73.66,0,0,0,0,43.18,736.6,0,637.54,0,0,0,0,0,30.48,0,0,0,0,0
741000,774000,26742,0,76.2,71.12,1572.26,223.52,0,0,50.8,25.4,0,45.72,0,0,530.86,0,0,223.52,0,0,0,45.72,0,0,0,0,0,0,0,0,0
749000,774000,26743,0,76.2,0,1419.86,25.4,0,0,152.4,0,0,25.4,0,0,510.54,0,30.48,190.5,0,383.54,0,863.6,0,0,0,0,0,0,0,0,0
757000,774000,26744,0,137.16,22.86,977.9,0,0,0,139.7,0,0,60.96,0,0,274.32,0,0,172.72,0,533.4,0,1160.78,35.56,0,0,0,0,0,0,0,0
765000,774000,26745,0,91.44,25.4,208.28,0,0,0,30.48,25.4,0,30.48,0,0,182.88,0,0,96.52,0,1249.68,0,2334.26,0,0,111.76,0,0,0,86.36,0,0
773000,774000,26746,0,0,22.86,1485.9,50.8,0,0,0,0,0,167.64,0,0,309.88,0,0,431.8,0,655.32,0,487.68,0,0,0,81.28,0,0,0,0,0
781000,774000,26747,0,203.2,0,2788.92,60.96,0,0,30.48,0,0,83.82,0,0,596.9,0,0,66.04,0,0,0,106.68,0,20.32,0,50.8,0,0,0,0,0
789000,774000,26748,0,66.04,0,1689.1,149.86,0,0,50.8,0,0,91.44,0,0,347.98,0,0,462.28,0,55.88,0,335.28,45.72,0,0,76.2,0,0,0,0,0
797000,774000,26749,0,111.76,0,447.04,0,0,0,30.48,0,0,45.72,0,0,332.74,0,0,182.88,0,1021.08,0,1849.12,86.36,0,0,71.12,0,0,0,0,0
805000,774000,26750,0,30.48,0,187.96,45.72,0,0,0,0,0,25.4,0,0,0,0,22.86,20.32,0,1841.5,0,2128.52,30.48,0,0,0,0,0,0,0,0
813000,774000,26751,0,116.84,20.32,660.4,30.48,0,0,0,0,0,0,0,0,33.02,0,0,335.28,0,533.4,0,1209.04,0,0,0,0,0,0,0,0,0
821000,774000,26752,0,30.48,0,1148.08,71.12,0,0,0,0,0,0,0,0,76.2,0,45.72,492.76,0,187.96,0,711.2,0,0,0,152.4,0,0,0,0,0
829000,774000,26753,0,0,152.4,1557.02,66.04,0,0,20.32,0,0,106.68,0,0,208.28,0,20.32,276.86,0,96.52,0,375.92,0,0,0,287.02,0,0,0,0,0
837000,774000,26754,0,170.18,264.16,1358.9,106.68,0,0,66.04,0,0,205.74,0,0,599.44,45.72,20.32,909.32,0,0,0,965.2,0,0,0,106.68,0,0,0,0,0
845000,774000,26755,0,142.24,0,2207.26,30.48,0,0,0,0,0,111.76,0,0,830.58,0,0,414.02,0,213.36,0,640.08,0,0,0,86.36,0,0,0,0,0
853000,774000,26756,0,0,0,1145.54,0,0,0,86.36,0,0,0,0,0,162.56,0,0,320.04,0,121.92,0,162.56,0,0,0,30.48,0,0,0,0,0
357000,766000,26990,0,0,0,0,0,0,0,0,0,0,40.64,0,0,0,0,0,0,0,81.28,0,0,0,0,0,0,0,0,0,0,0
365000,766000,26991,0,0,0,0,0,0,0,0,0,0,20.32,0,0,0,0,0,134.62,0,3434.08,0,0,0,0,0,0,0,0,0,0,0
373000,766000,26992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,0,0,0,3208.02,0,0,0,0,0,0,0,0,0,0,0
381000,766000,26993,0,147.32,43.18,0,20.32,0,0,0,0,0,177.8,0,0,0,45.72,0,198.12,0,1996.44,0,0,0,0,0,0,0,0,0,20.32,0
389000,766000,26994,0,81.28,378.46,0,0,0,0,0,0,0,530.86,0,0,0,0,20.32,1363.98,0,1818.64,0,0,0,0,0,0,0,0,233.68,0,0
397000,766000,26995,0,139.7,670.56,0,0,0,0,0,30.48,0,208.28,0,0,0,116.84,40.64,980.44,0,1658.62,0,0,45.72,0,0,0,0,0,231.14,0,0
405000,766000,26996,0,99.06,363.22,0,99.06,0,0,0,30.48,0,617.22,0,0,0,111.76,83.82,337.82,0,1841.5,0,0,121.92,0,0,0,0,0,106.68,0,0
413000,766000,26997,0,35.56,551.18,0,0,0,0,0,78.74,0,1338.58,0,60.96,0,20.32,0,401.32,0,1531.62,20.32,0,55.88,0,0,0,0,0,99.06,0,0
421000,766000,26998,0,0,124.46,0,30.48,0,0,0,0,0,292.1,0,0,0,0,76.2,30.48,0,3299.46,0,0,68.58,0,0,0,0,0,30.48,0,0
429000,766000,26999,0,91.44,43.18,0,0,0,0,0,0,0,203.2,0,0,0,0,20.32,134.62,0,2923.54,0,132.08,0,0,0,0,0,0,0,0,0
437000,766000,27000,0,0,55.88,0,0,0,0,0,0,0,40.64,0,0,0,0,0,0,0,1892.3,0,0,0,0,0,0,0,0,0,0,0
445000,766000,27001,0,0,0,0,0,0,0,0,0,0,66.04,0,0,0,0,0,0,0,3388.36,0,0,0,0,0,0,0,0,0,0,0
453000,766000,27002,0,81.28,0,0,45.72,0,0,0,0,0,76.2,0,0,0,40.64,0,0,0,2413,0,0,121.92,0,0,0,0,0,0,0,0
461000,766000,27003,0,81.28,0,0,0,0,0,0,0,0,111.76,0,0,0,0,0,40.64,0,3462.02,0,0,66.04,0,0,86.36,0,0,0,0,0
469000,766000,27004,0,76.2,0,0,0,0,0,0,0,0,76.2,0,0,0,60.96,0,25.4,0,2768.6,0,0,20.32,0,0,0,0,0,0,20.32,0
477000,766000,27005,0,0,0,0,20.32,0,0,0,0,0,0,0,0,0,76.2,0,0,0,3129.28,0,35.56,45.72,0,0,0,0,0,0,0,0
485000,766000,27006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3616.96,0,0,0,0,0,0,0,0,0,30.48,0
493000,766000,27007,0,0,0,0,0,0,0,0,0,0,40.64,0,0,0,0,0,0,0,1851.66,0,0,25.4,0,0,0,0,0,0,0,0
501000,766000,27008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.42,0,0,0,0,0,0,0,0,0,0,0
509000,766000,27009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.48,0,0,0,1318.26,0,0,0,0,0,0,0,0,0,0,0
517000,766000,27010,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,1859.28,0,0,30.48,0,0,40.64,0,0,0,0,0
525000,766000,27011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3929.38,0,0,0,0,0,0,0,0,0,0,0
533000,766000,27012,0,50.8,0,0,0,0,0,0,0,0,0,0,0,0,25.4,0,30.48,0,4498.34,0,0,0,0,0,0,0,0,0,0,0
541000,766000,27013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3596.64,0,0,71.12,0,0,0,0,0,0,0,0
549000,766000,27014,0,109.22,281.94,0,0,0,0,0,22.86,0,345.44,0,0,0,0,147.32,25.4,0,2407.92,0,0,335.28,0,0,0,0,0,22.86,0,0
557000,766000,27015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3843.02,0,0,20.32,0,0,0,0,0,0,0,0
565000,766000,27016,0,88.9,45.72,0,0,0,0,0,0,0,297.18,0,0,0,0,0,248.92,0,2123.44,0,0,0,0,0,22.86,0,0,0,0,0
573000,766000,27017,0,528.32,642.62,93.98,0,0,0,0,81.28,0,215.9,0,0,0,68.58,139.7,1836.42,0,350.52,0,0,25.4,0,0,350.52,0,0,119.38,0,0
581000,766000,27018,0,210.82,449.58,172.72,0,0,0,0,0,0,312.42,0,0,0,78.74,563.88,1196.34,0,1109.98,0,0,0,0,0,93.98,0,0,50.8,0,0
589000,766000,27019,0,269.24,424.18,0,30.48,0,0,0,30.48,0,266.7,0,0,0,25.4,81.28,1666.24,0,1242.06,0,0,0,0,0,320.04,0,0,0,0,0
597000,766000,27020,0,83.82,452.12,637.54,0,0,0,0,0,0,492.76,0,0,0,20.32,0,1229.36,0,1143,0,0,30.48,0,0,33.02,0,0,45.72,0,0
605000,766000,27021,0,558.8,330.2,881.38,38.1,0,0,134.62,30.48,0,414.02,0,0,0,66.04,0,845.82,0,1414.78,30.48,0,0,0,0,58.42,0,0,25.4,0,0
613000,766000,27022,0,378.46,449.58,1122.68,25.4,0,0,0,0,0,408.94,0,0,0,40.64,43.18,1013.46,0,772.16,0,0,0,0,0,335.28,0,0,27.94,0,0
621000,766000,27023,0,795.02,121.92,2329.18,193.04,0,0,116.84,0,0,147.32,0,0,0,0,22.86,378.46,0,360.68,0,0,0,0,0,0,0,0,0,0,0
629000,766000,27024,0,20.32,0,236.22,0,0,0,43.18,0,0,0,0,0,0,0,0,96.52,0,0,0,0,0,0,0,0,0,0,0,0,0
741000,766000,27038,0,162.56,0,627.38,116.84,0,0,0,0,0,0,0,0,116.84,0,0,111.76,0,203.2,0,281.94,0,0,0,22.86,0,0,0,0,0
749000,766000,27039,0,88.9,0,855.98,0,0,0,0,0,0,35.56,0,0,157.48,0,0,132.08,0,1290.32,0,1254.76,60.96,0,0,0,0,0,0,0,0
757000,766000,27040,0,132.08,0,0,0,0,0,233.68,0,0,71.12,0,0,73.66,0,0,0,0,1762.76,0,2037.08,0,0,0,30.48,0,0,0,0,0
765000,766000,27041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2811.78,0,1417.32,30.48,0,0,0,0,0,0,0,0
773000,766000,27042,0,193.04,25.4,1353.82,109.22,0,0,0,0,0,144.78,0,0,218.44,0,0,381,0,518.16,0,635,40.64,0,0,81.28,0,0,0,0,0
781000,766000,27043,0,223.52,25.4,2042.16,0,0,0,0,0,0,71.12,0,0,805.18,0,20.32,480.06,0,40.64,0,45.72,0,0,0,0,0,0,0,0,0
789000,766000,27044,0,162.56,0,1927.86,147.32,0,0,0,0,0,91.44,0,0,71.12,0,20.32,226.06,0,165.1,0,365.76,0,0,0,60.96,0,0,0,0,0
797000,766000,27045,0,119.38,40.64,325.12,0,0,0,60.96,0,0,45.72,0,0,0,0,20.32,203.2,0,1313.18,0,1082.04,96.52,0,0,0,0,0,0,0,0
805000,766000,27046,0,96.52,20.32,228.6,0,0,0,0,45.72,0,116.84,0,0,0,25.4,0,81.28,0,1648.46,0,1620.52,0,0,0,0,0,0,0,0,0
813000,766000,27047,0,20.32,20.32,203.2,0,0,0,0,0,0,50.8,0,0,0,0,0,106.68,0,459.74,0,1211.58,101.6,0,0,0,0,0,0,0,0
821000,766000,27048,0,0,25.4,55.88,0,0,0,0,0,0,20.32,0,0,157.48,0,20.32,116.84,0,86.36,0,391.16,0,0,0,55.88,0,0,0,0,0
829000,766000,27049,0,0,30.48,172.72,0,0,0,0,0,0,71.12,0,0,20.32,0,0,129.54,0,0,0,71.12,0,0,0,0,0,0,0,20.32,0
837000,766000,27050,0,0,50.8,287.02,86.36,0,0,0,0,0,0,0,0,469.9,0,0,193.04,0,0,0,218.44,0,0,0,43.18,0,0,0,0,0
845000,766000,27051,0,50.8,45.72,421.64,25.4,0,0,0,0,0,0,0,0,769.62,0,0,106.68,0,60.96,0,127,0,0,0,20.32,0,0,0,0,0
853000,766000,27052,0,0,0,330.2,0,0,0,0,0,0,0,0,0,0,0,0,66.04,0,0,0,238.76,0,0,0,0,0,0,0,0,0
357000,758000,27286,0,0,0,0,129.54,0,0,0,0,0,187.96,0,0,0,0,0,127,0,944.88,40.64,0,50.8,0,0,0,0,0,0,0,0
365000,758000,27287,0,0,71.12,0,0,0,0,0,0,0,0,0,0,0,48.26,0,129.54,0,4617.72,0,0,0,0,0,0,0,0,0,0,0
373000,758000,27288,0,0,30.48,0,0,0,0,0,0,0,0,0,0,0,96.52,0,40.64,0,3980.18,0,0,0,0,0,0,0,0,0,0,0
381000,758000,27289,0,160.02,469.9,0,0,0,0,0,0,0,215.9,0,0,0,22.86,0,1023.62,0,2390.14,0,0,0,0,0,0,0,0,0,0,0
389000,758000,27290,0,50.8,365.76,0,88.9,0,0,0,0,0,203.2,0,0,0,76.2,0,601.98,0,2956.56,0,0,0,0,0,0,0,0,30.48,0,0
397000,758000,27291,0,55.88,0,0,30.48,0,0,0,0,0,162.56,0,0,0,43.18,0,228.6,0,2425.7,0,0,0,0,0,0,0,0,76.2,0,0
405000,758000,27292,0,40.64,0,0,40.64,0,0,0,0,0,40.64,0,0,0,20.32,0,0,0,3299.46,0,0,0,0,0,0,0,0,0,0,0
413000,758000,27293,0,0,0,0,106.68,0,0,0,0,0,25.4,0,0,0,45.72,0,0,0,1470.66,0,236.22,0,0,0,0,0,0,0,0,0
421000,758000,27294,0,20.32,0,0,20.32,0,0,0,0,0,30.48,0,0,0,0,0,0,0,2420.62,0,0,0,0,0,0,0,0,0,0,0
429000,758000,27295,0,0,0,0,88.9,0,0,0,0,0,0,0,0,0,30.48,0,0,0,2489.2,0,55.88,0,0,0,0,0,0,0,0,0
437000,758000,27296,0,91.44,0,0,20.32,0,0,0,0,0,223.52,0,0,0,0,0,0,0,805.18,0,50.8,53.34,0,0,0,0,0,0,0,0
445000,758000,27297,0,55.88,25.4,0,0,0,0,0,0,0,40.64,0,0,0,0,0,71.12,0,1435.1,0,0,0,0,0,0,0,0,0,0,0
453000,758000,27298,0,30.48,0,0,114.3,0,0,0,0,0,228.6,0,0,0,25.4,0,139.7,0,2095.5,0,0,0,0,0,0,0,0,0,0,0
461000,758000,27299,0,63.5,0,0,0,0,0,0,0,0,0,0,27.94,0,30.48,0,124.46,0,2760.98,0,40.64,60.96,0,0,0,0,0,0,0,0
469000,758000,27300,0,73.66,0,0,63.5,0,0,0,0,0,0,0,0,0,0,0,30.48,0,2197.1,0,0,0,0,0,0,0,0,0,0,0
477000,758000,27301,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,55.88,0,0,0,3675.38,0,0,0,0,0,0,0,0,0,0,0
485000,758000,27302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.32,0,0,0,4310.38,0,0,0,0,0,0,0,0,0,0,0
493000,758000,27303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440.18,0,0,0,0,0,0,0,0,0,0,0
501000,758000,27304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2217.42,0,0,0,0,0,0,0,0,0,0,0
509000,758000,27305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2506.98,0,0,30.48,0,0,0,0,0,0,0,0
517000,758000,27306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2733.04,0,0,0,0,0,0,0,0,0,0,0
525000,758000,27307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.64,0,0,0,5021.58,0,0,0,0,0,0,0,0,0,0,0
533000,758000,27308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4460.24,0,0,0,0,0,0,0,0,0,0,0
541000,758000,27309,0,30.48,368.3,0,0,0,0,0,27.94,0,467.36,0,0,0,0,93.98,20.32,0,2641.6,0,0,83.82,0,0,104.14,0,0,0,0,0
549000,758000,27310,0,302.26,347.98,0,0,0,0,0,25.4,0,812.8,0,0,0,25.4,93.98,99.06,0,1447.8,0,0,307.34,0,0,0,0,0,0,0,0
557000,758000,27311,0,0,25.4,0,0,0,0,0,0,0,170.18,0,0,0,0,45.72,0,0,3218.18,0,0,144.78,0,0,0,0,0,0,0,0
565000,758000,27312,0,25.4,137.16,0,0,0,0,0,0,0,317.5,0,0,0,0,137.16,22.86,0,3429,0,0,40.64,0,0,0,0,0,0,0,0
573000,758000,27313,0,307.34,208.28,0,0,0,0,0,63.5,0,363.22,0,0,0,0,170.18,1252.22,0,914.4,0,0,40.64,0,0,220.98,0,0,40.64,0,0
581000,758000,27314,0,137.16,104.14,0,0,0,0,0,139.7,0,436.88,0,0,0,0,416.56,525.78,0,1534.16,43.18,0,40.64,0,0,449.58,0,0,0,0,0
589000,758000,27315,0,248.92,330.2,0,0,0,0,0,96.52,0,688.34,0,0,0,0,111.76,845.82,0,1910.08,0,0,25.4,0,0,297.18,0,0,55.88,0,0
597000,758000,27316,0,274.32,223.52,568.96,0,0,0,0,0,0,469.9,0,0,0,25.4,182.88,1315.72,0,1546.86,0,0,0,0,0,177.8,0,0,35.56,0,0
605000,758000,27317,0,490.22,251.46,1371.6,66.04,0,0,391.16,35.56,0,576.58,0,0,0,0,111.76,464.82,0,574.04,25.4,0,0,0,0,0,0,0,68.58,0,0
613000,758000,27318,0,601.98,441.96,2105.66,0,0,0,0,0,0,134.62,0,0,0,0,60.96,934.72,0,101.6,0,0,0,0,0,0,0,0,53.34,0,0
621000,758000,27319,0,444.5,152.4,1633.22,76.2,0,0,0,0,0,218.44,0,0,0,22.86,0,574.04,0,777.24,22.86,0,0,0,0,0,0,0,0,0,0
741000,758000,27334,0,0,0,55.88,0,0,0,0,0,0,0,0,0,0,0,0,53.34,0,0,0,0,0,0,0,0,0,0,0,0,0
749000,758000,27335,0,25.4,0,744.22,0,0,0,0,0,0,30.48,0,0,304.8,0,0,53.34,0,660.4,0,1076.96,0,0,0,0,0,0,0,0,0
757000,758000,27336,0,152.4,0,441.96,43.18,0,0,0,0,0,58.42,0,0,693.42,0,0,190.5,0,1424.94,0,1031.24,53.34,302.26,0,0,0,0,0,0,0
765000,758000,27337,0,99.06,55.88,106.68,55.88,0,0,0,0,0,0,0,0,373.38,0,0,175.26,0,1305.56,0,1851.66,50.8,0,0,48.26,0,0,0,0,0
773000,758000,27338,0,25.4,55.88,670.56,30.48,38.1,0,0,0,0,0,0,0,325.12,0,20.32,309.88,0,1803.4,0,1381.76,25.4,0,0,0,0,0,0,0,0
781000,758000,27339,0,147.32,45.72,1541.78,20.32,0,0,25.4,0,0,60.96,0,0,1732.28,0,50.8,314.96,0,81.28,0,365.76,0,0,0,76.2,0,0,0,0,0
789000,758000,27340,0,96.52,55.88,1681.48,0,0,0,0,0,0,91.44,0,0,434.34,0,20.32,368.3,0,142.24,0,325.12,25.4,0,0,0,0,0,0,0,0
797000,758000,27341,0,106.68,0,838.2,45.72,0,0,0,0,0,0,0,0,0,0,20.32,269.24,0,594.36,0,960.12,0,20.32,0,172.72,0,0,0,0,0
805000,758000,27342,0,160.02,20.32,492.76,91.44,0,0,0,0,0,195.58,0,0,30.48,0,0,581.66,0,914.4,0,1041.4,20.32,0,0,284.48,0,0,0,0,0
813000,758000,27343,0,0,0,0,0,0,0,0,50.8,0,0,0,0,0,0,0,86.36,0,744.22,0,1135.38,25.4,0,0,0,0,0,0,20.32,0
357000,750000,27582,0,0,0,0,81.28,0,0,0,0,0,71.12,0,0,0,25.4,0,0,0,462.28,0,0,45.72,0,0,0,0,0,0,43.18,0
365000,750000,27583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.78,0,71.12,0,4843.78,0,0,0,0,0,0,0,0,0,0,0
373000,750000,27584,0,292.1,25.4,0,177.8,0,0,0,33.02,0,96.52,0,0,0,127,0,198.12,0,3708.4,0,0,0,0,0,0,0,0,0,45.72,0
381000,750000,27585,0,147.32,30.48,0,40.64,0,0,0,0,0,177.8,0,0,0,30.48,0,266.7,0,3114.04,0,0,0,0,0,0,0,0,0,0,0
389000,750000,27586,0,0,0,0,48.26,0,0,0,0,0,45.72,0,0,0,210.82,0,0,0,2413,0,0,0,0,0,0,0,0,0,0,0
397000,750000,27587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.54,0,0,0,3042.92,0,0,0,0,0,0,0,0,0,0,0
405000,750000,27588,0,0,45.72,0,20.32,0,0,0,0,0,0,0,0,0,91.44,0,0,0,2687.32,0,0,25.4,0,0,0,0,0,0,0,0
